col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30
294,Jonathan Francisco Lemos,jonathan,Jonathan,86713,22,2,6,2.3,4.82,-0.22,3.24,12,0,7,0,1,0,3,0,0,0,7,64,0,1,1,2,0,1,0
294,Ramón Martínez López,ramon-martinez,Ramón Martínez,92155,22,4,6,0.0,2.84,0.0,0.31,7,0,7,0,1,0,0,0,0,0,3,8,0,0,0,0,0,0,0
294,Matheus de Sales Cabral,matheus-sales,Matheus Sales,89285,22,4,6,-0.7,3.99,-0.69,1.85,17,0,29,0,2,0,0,0,0,0,37,60,0,0,0,5,0,1,0
294,Rafael da Silva Francisco,rafinha,Rafinha,38421,22,4,6,0.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Diego Santos Monteiro,diego-monteiro,Diego Monteiro,107136,22,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Christian Kendji Wagatsuma Ferreira,kazu,Kazu,107137,22,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Ezequiel Cerutti,cerutti,Cerutti,91502,22,5,5,0.0,6.01,0.0,-0.4,2,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0
294,Wellissol Santos de Oliveira ,wellissol,Wellissol ,94718,22,5,6,0.0,1.1,0.0,-0.07,4,0,5,0,2,0,0,0,0,0,7,3,0,0,0,0,0,0,0
294,Rodrigo Marques de Santana,rodrigo-santana,Rodrigo Santana,97922,22,6,6,2.4,8.14,0.16,2.56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Rodolfo Filemon de Oliveira da Silva,rodolfo-filemon,Rodolfo Filemon,97925,22,3,6,-2.3,0.78,0.0,-0.29,14,0,18,0,6,1,3,0,0,0,6,61,0,0,1,1,0,0,0
294,Yan Medeiros Sasse,yan-sasse,Yan Sasse,96055,22,4,6,0.5,0.89,0.03,-0.25,13,0,15,0,3,1,0,0,0,0,5,30,0,0,1,5,0,1,0
294,Maílton dos Santos de Sá,mailton,Maílton,97898,22,2,6,1.3,2.74,0.62,0.87,7,0,2,0,1,0,1,0,0,0,4,34,0,0,2,2,0,3,0
294,Nathanael Ananias da Silva,nathan-silva,Nathan Silva,95794,22,4,6,-1.5,1.78,0.02,0.39,9,0,24,0,5,0,0,0,0,0,8,26,0,0,0,4,1,0,0
294,Geovane Henrique Pereira de Souza,geovane,Geovane,96349,22,2,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Natanael Moreira Milouski,natanael,Natanael,107554,22,2,6,0.0,2.68,0.0,2.26,11,0,16,0,0,1,3,0,0,0,10,44,0,0,1,2,0,1,0
294,Guilherme da Trindade Dubas,guilherme-biro,Guilherme Biro,107555,22,5,6,0.0,1.29,0.0,-0.55,2,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
294,Arthur Henrique Bittencourt,arthur,Arthur,101173,22,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Martín Nicolás Sarrafiore,sarrafiore,Sarrafiore,101315,22,4,6,0.0,2.34,0.0,1.23,6,0,4,0,1,0,0,0,0,0,5,21,0,0,1,6,0,0,0
294,João Vitor Moreira Dos Santos,robinho,Robinho,110623,22,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Brayan Damián Lucumí Lucumí,brayan-lucumi,Brayan Lucumí ,110635,22,5,6,0.8,4.29,-0.71,0.8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
294,Hugo Moura Arruda da Silva,hugo-moura,Hugo Moura,101594,22,4,6,0.0,2.75,0.0,0.98,14,0,28,0,3,0,0,0,0,0,17,44,0,0,1,3,0,0,0
294,Matheus Bueno Batista,matheus-bueno,Matheus Bueno,101832,22,4,6,1.0,2.32,0.03,1.3,17,0,14,0,1,0,0,0,0,0,16,49,0,0,3,3,0,0,0
294,Pablo Thiago Ferreira Thomaz,pablo-thomaz,Pablo Thomaz,102797,22,5,6,0.0,0.92,0.0,0.4,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
294,Nathan Uilian Fogaça,nathan,Nathan ,102667,22,5,6,0.0,0.79,0.0,0.17,7,0,4,0,0,0,0,0,0,0,3,12,0,0,2,0,0,1,0
294,Nathan Otávio Ribeiro,nathan-ribeiro,Nathan Ribeiro,102607,22,3,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,José Sabino Chagas Monteiro,sabino,Sabino,104075,22,3,6,-3.0,7.21,-0.59,3.72,21,0,8,1,2,0,5,0,0,0,17,112,0,1,0,5,4,2,0
294,Henrique Vermudt,henrique-vermudt,Henrique Vermudt,104504,22,4,6,0.0,1.75,0.0,0.73,3,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
294,Luiz Henrique Augustin ,luiz-henrique,Luiz Henrique,104526,22,4,6,0.0,1.52,0.0,0.84,7,0,4,0,0,0,0,0,0,0,3,14,0,0,0,1,0,0,0
294,Patrick de Oliveira Vieira,patrick-vieira,Patrick Vieira,78635,22,2,6,0.0,4.64,0.0,1.55,4,0,5,0,1,0,1,0,0,0,3,35,0,0,2,1,0,1,0
294,Mattheus Andrade Gama de Oliveira,mattheus,Mattheus,79023,22,4,6,8.8,4.77,1.53,2.63,4,0,3,0,0,0,0,0,0,0,2,18,0,0,0,1,1,0,0
