col0,col1,col2
GPU model,Intel Iris Graphics 650,6 (2.9)
GPU model,Intel Iris Graphics 550,5 (2.4)
GPU model,AMD Radeon Pro 555,4 (1.9)
GPU model,Intel Iris Pro,4 (1.9)
GPU model,Google SwiftShader,4 (1.9)
GPU model,Intel UHD Graphics 620,3 (1.4)
GPU model,Intel Iris Graphics 540,3 (1.4)
GPU model,NVIDIA GeForce GTX 1070,3 (1.4)
GPU model,Intel HD Graphics 4600,3 (1.4)
GPU model,Intel HD Graphics 4000,2 (1.0)
GPU model,AMD Radeon Pro 555X,2 (1.0)
GPU model,NVIDIA GeForce GTX 770,2 (1.0)
GPU model,AMD Radeon R7 Graphics,2 (1.0)
GPU model,AMD Radeon R9 M370X,2 (1.0)
GPU model,Intel HD Graphics 5300,2 (1.0)
GPU model,AMD Radeon Pro 450,2 (1.0)
GPU model,AMD Radeon Vega 8 Graphics,1 (0.5)
GPU model,Intel HD Graphics 400 (Braswell),1 (0.5)
GPU model,AMD Radeon Pro 560,1 (0.5)
GPU model,AMD Radeon HD 6770M,1 (0.5)
GPU model,AMD Radeon Pro 455,1 (0.5)
GPU model,NVIDIA GeForce GTX 970,1 (0.5)
GPU model,AMD Radeon R5 340X,1 (0.5)
GPU model,NVIDIA GeForce GT 640M,1 (0.5)
GPU model,NVIDIA GeForce GTX 1060 3GB,1 (0.5)
GPU model,AMD Radeon R4 Graphics,1 (0.5)
GPU model,AMD Radeon HD 7340 Graphics,1 (0.5)
GPU model,NVIDIA GeForce GTX 1080 Ti,1 (0.5)
GPU model,Intel Iris Plus Graphics 655,1 (0.5)
GPU model,Intel HD Graphics 615,1 (0.5)
GPU model,Intel HD Graphics 515,1 (0.5)
GPU model,Intel UHD Graphics 630,1 (0.5)
GPU model,NVIDIA GeForce GT 650M,1 (0.5)
GPU model,NVIDIA GeForce GTX 1060 6GB,1 (0.5)
GPU model,NVIDIA GeForce GTX 1060,1 (0.5)
GPU model,Quadro K620/PCIe/SSE2,1 (0.5)
devicePixelRatio,0.89,1 (0.5)
devicePixelRatio,1.00,82 (39.4)
devicePixelRatio,1.25,23 (11.1)
devicePixelRatio,1.50,18 (8.6)
devicePixelRatio,1.80,1 (0.5)
devicePixelRatio,2.00,72 (34.6)
devicePixelRatio,2.50,7 (3.4)
devicePixelRatio,3.00,3 (1.4)
Display resolution,1440x900,68 (32.7)
Display resolution,1536x864,27 (13.0)
Display resolution,1920x1080,26 (12.5)
Display resolution,1280x800,25 (12.0)
Display resolution,1280x720,24 (11.5)
Display resolution,1366x768,15 (7.2)
Display resolution,1680x1050,11 (5.3)
Display resolution,1500x1000,3 (1.4)
Display resolution,1600x900,2 (1.0)
Display resolution,1504x1003,2 (1.0)
Display resolution,2560x1440,1 (0.5)
Display resolution,1620x1080,1 (0.5)
Display resolution,1200x800,1 (0.5)
Display resolution,3840x2160,1 (0.5)
Webcam message,Success,166 (79.8)
Webcam message,NotFoundError,20 (9.6)
Webcam message,NotAllowedError,18 (8.6)
Webcam message,PermissionDismissedError,1 (0.5)
Webcam message,NotReadableError,1 (0.5)
Webcam message,OverconstrainedError,1 (0.5)
Webcam brand,FaceTime,97 (46.6)
Webcam brand,Integrated,18 (8.6)
Webcam brand,HP,17 (8.2)
Webcam brand,EasyCamera,7 (3.4)
Webcam brand,USB2.0,6 (2.9)
Webcam brand,HD,5 (2.4)
Webcam brand,Microsoft,5 (2.4)
Webcam brand,USB,4 (1.9)
Webcam brand,Lenovo,3 (1.4)
Webcam brand,720p,1 (0.5)
Webcam brand,WebCam,1 (0.5)
Webcam brand,WEB,1 (0.5)
Webcam brand,Real,1 (0.5)
Webcam resolution,1280x720,136 (65.4)
Webcam resolution,640x480,15 (7.2)
