col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
10043113,Merchweiler,10,Saarland,9973,4864,5109,1011,730,281,760,531,229,10.1,7.3,2.8,7.6,5.3,2.3
10043114,"Neunkirchen, Kreisstadt",10,Saarland,46369,22839,23530,4250,3111,1139,4421,3232,1189,9.2,6.7,2.5,9.5,7.0,2.6
10043115,"Ottweiler, Stadt",10,Saarland,14585,7241,7344,1292,904,388,1145,827,318,8.9,6.2,2.7,7.9,5.7,2.2
10043116,Schiffweiler,10,Saarland,15852,7723,8129,1532,1103,429,861,649,212,9.7,7.0,2.7,5.4,4.1,1.3
10043117,Spiesen-Elversberg,10,Saarland,13220,6478,6742,1342,950,392,992,737,255,10.2,7.2,3.0,7.5,5.6,1.9
10044111,"Dillingen/ Saar, Stadt",10,Saarland,20311,9852,10459,1908,1337,571,2056,1431,625,9.4,6.6,2.8,10.1,7.0,3.1
10044112,"Lebach, Stadt",10,Saarland,19156,9775,9381,1813,1359,454,1769,1270,499,9.5,7.1,2.4,9.2,6.6,2.6
10044113,Nalbach,10,Saarland,9209,4544,4665,921,636,285,473,338,135,10.0,6.9,3.1,5.1,3.7,1.5
10044114,Rehlingen-Siersburg,10,Saarland,14483,7137,7346,1195,851,344,1023,724,299,8.3,5.9,2.4,7.1,5.0,2.1
10044115,"Saarlouis, Kreisstadt",10,Saarland,34768,16906,17862,3317,2384,933,5080,3615,1465,9.5,6.9,2.7,14.6,10.4,4.2
10044116,Saarwellingen,10,Saarland,13330,6495,6835,1276,924,352,1827,1299,528,9.6,6.9,2.6,13.7,9.7,4.0
10044117,Schmelz,10,Saarland,16389,8129,8260,1470,1069,401,1151,853,298,9.0,6.5,2.4,7.0,5.2,1.8
10044118,Schwalbach,10,Saarland,17323,8306,9017,1722,1282,440,1127,847,280,9.9,7.4,2.5,6.5,4.9,1.6
10044119,Überherrn,10,Saarland,11500,5527,5973,1187,829,358,1118,811,307,10.3,7.2,3.1,9.7,7.1,2.7
10044120,Wadgassen,10,Saarland,17528,8605,8923,1663,1208,455,1017,767,250,9.5,6.9,2.6,5.8,4.4,1.4
10044121,Wallerfangen,10,Saarland,9466,4705,4761,805,578,227,495,333,162,8.5,6.1,2.4,5.2,3.5,1.7
10044122,Bous,10,Saarland,7038,3426,3612,596,414,182,613,418,195,8.5,5.9,2.6,8.7,5.9,2.8
10044123,Ensdorf,10,Saarland,6508,3206,3302,576,418,158,434,331,103,8.9,6.4,2.4,6.7,5.1,1.6
10045111,"Bexbach, Stadt",10,Saarland,17769,8719,9050,1628,1110,518,1454,1018,436,9.2,6.2,2.9,8.2,5.7,2.5
10045112,"Blieskastel, Stadt",10,Saarland,21033,10398,10635,1913,1328,585,1465,1048,417,9.1,6.3,2.8,7.0,5.0,2.0
10045113,Gersheim,10,Saarland,6565,3236,3329,570,391,179,461,331,130,8.7,6.0,2.7,7.0,5.0,2.0
10045114,"Homburg, Kreisstadt",10,Saarland,41974,20544,21430,3827,2638,1189,5154,3564,1590,9.1,6.3,2.8,12.3,8.5,3.8
10045115,Kirkel,10,Saarland,10104,4951,5153,852,572,280,872,575,297,8.4,5.7,2.8,8.6,5.7,2.9
10045116,Mandelbachtal,10,Saarland,10847,5195,5652,1053,727,326,873,603,270,9.7,6.7,3.0,8.0,5.6,2.5
10045117,"St. Ingbert, Stadt",10,Saarland,36292,17412,18880,3391,2384,1007,3759,2667,1092,9.3,6.6,2.8,10.4,7.3,3.0
10046111,Freisen,10,Saarland,8039,3956,4083,746,531,215,431,306,125,9.3,6.6,2.7,5.4,3.8,1.6
10046112,Marpingen,10,Saarland,10337,5083,5254,1122,841,281,662,497,165,10.9,8.1,2.7,6.4,4.8,1.6
10046113,Namborn,10,Saarland,7215,3590,3625,737,512,225,314,224,90,10.2,7.1,3.1,4.4,3.1,1.2
10046114,Nohfelden,10,Saarland,10076,5062,5014,1032,701,331,764,545,219,10.2,7.0,3.3,7.6,5.4,2.2
10046115,Nonnweiler,10,Saarland,8724,4411,4313,864,587,277,1097,703,394,9.9,6.7,3.2,12.6,8.1,4.5
10046116,Oberthal,10,Saarland,6076,2967,3109,660,450,210,362,243,119,10.9,7.4,3.5,6.0,4.0,2.0
10046117,"St. Wendel, Kreisstadt",10,Saarland,26066,12836,13230,2417,1686,731,3204,2278,926,9.3,6.5,2.8,12.3,8.7,3.6
10046118,Tholey,10,Saarland,12359,6119,6240,1292,959,333,1044,764,280,10.5,7.8,2.7,8.4,6.2,2.3
