col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
53,4,Auburn,84%,74,13,College of Charleston,16%,63,MIDWEST,"San Diego, CA",1,TeamA
54,6,TCU,61%,72,11,Arizona St.,39%,69,MIDWEST,"Detroit, MI",1,TeamA
55,3,Michigan St.,89%,76,14,Bucknell,11%,62,MIDWEST,"Detroit, MI",1,TeamA
56,7,Rhode Island,50%,72,10,Oklahoma,50%,72,MIDWEST,"Pittsburgh, PA",1,TeamA
57,2,Duke,95%,80,15,Iona,5%,61,MIDWEST,"Pittsburgh, PA",1,TeamA
58,1,Kansas,64%,71,8,Seton Hall,36%,67,MIDWEST,"Wichita, KS",2,TeamA
59,5,Clemson,49%,69,4,Auburn,51%,69,MIDWEST,"San Diego, CA",2,TeamB
60,6,TCU,32%,65,3,Michigan St.,68%,70,MIDWEST,"Detroit, MI",2,TeamB
61,7,Rhode Island,18%,64,2,Duke,82%,74,MIDWEST,"Pittsburgh, PA",2,TeamB
62,1,Kansas,57%,71,4,Auburn,43%,69,MIDWEST,"Omaha, NE",3,TeamB
63,3,Michigan St.,43%,68,2,Duke,57%,70,MIDWEST,"Omaha, NE",3,TeamB
64,4,Auburn,29%,68,2,Duke,71%,74,MIDWEST,"Omaha, NE",4,TeamB
65,1,Virginia,67%,66,4,Gonzaga,33%,62,Final Four,"San Antonio, TX",5,TeamA
66,1,Villanova,56%,70,2,Duke,44%,68,Final Four,"San Antonio, TX",5,TeamB
67,1,Virginia,57%,66,2,Duke,43%,64,Championship,"San Antonio, TX",6,TeamA
