col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
2017,Canada,2016A000011124,Red blood cell folate (nmol/L),Both sexes,Ages 6 to 19,Measure of central tendency,Estimate,Nanomoles per litre (nmol/L),313,units ,0,v95704177,1.4.1.9.1.1,1352.0,,,,0
2013,Canada,2016A000011124,Red blood cell folate (nmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Nanomoles per litre (nmol/L),313,units ,0,v95704201,1.4.1.10.1.1,1271.0,,,,0
2015,Canada,2016A000011124,Red blood cell folate (nmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Nanomoles per litre (nmol/L),313,units ,0,v95704201,1.4.1.10.1.1,1485.0,,,,0
2017,Canada,2016A000011124,Red blood cell folate (nmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Nanomoles per litre (nmol/L),313,units ,0,v95704201,1.4.1.10.1.1,1407.0,,,,0
2017,Canada,2016A000011124,Vitamin B12 (pmol/L),Both sexes,Ages 6 to 19,Measure of central tendency,Estimate,Picomoles per litre,368,units ,0,v1039067969,1.5.1.9.1.1,360.0,,,,0
2017,Canada,2016A000011124,Vitamin B12 (pmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Picomoles per litre,368,units ,0,v1039068017,1.5.1.10.1.1,299.0,,,,0
2017,Canada,2016A000011124,Parathyroid hormone (pmol/L),Both sexes,Ages 6 to 19,Measure of central tendency,Estimate,Picomoles per litre,368,units ,0,v1039069409,1.6.1.9.1.1,3.5,,,,1
2017,Canada,2016A000011124,Parathyroid hormone (pmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Picomoles per litre,368,units ,0,v1039069457,1.6.1.10.1.1,4.1,,,,1
2017,Canada,2016A000011124,Creatinine (urine) (mmol/L),Both sexes,Ages 6 to 19,Measure of central tendency,Estimate,Milimoles per litre,366,units ,0,v1039070849,1.7.1.9.1.1,9.9,,,,1
2017,Canada,2016A000011124,Creatinine (urine) (mmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Milimoles per litre,366,units ,0,v1039070897,1.7.1.10.1.1,8.5,,,,1
2017,Canada,2016A000011124,Potassium (urine) (mmol/L),Both sexes,Ages 6 to 19,Measure of central tendency,Estimate,Milimoles per litre,366,units ,0,v1039072289,1.8.1.9.1.1,61.0,,,,0
2017,Canada,2016A000011124,Potassium (urine) (mmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Milimoles per litre,366,units ,0,v1039072337,1.8.1.10.1.1,47.0,,,,0
2017,Canada,2016A000011124,Sodium (urine) (mmol/L),Both sexes,Ages 6 to 19,Measure of central tendency,Estimate,Milimoles per litre,366,units ,0,v1039073729,1.9.1.9.1.1,127.0,,,,0
2017,Canada,2016A000011124,Sodium (urine) (mmol/L),Both sexes,Ages 20 to 79,Measure of central tendency,Estimate,Milimoles per litre,366,units ,0,v1039073777,1.9.1.10.1.1,83.0,,,,0
