col0,col1,col2
Igbo,Igbo,nucl1417
Ihieʋe,Ihieue,emai1241
Isekiri,Isekiri,isek1239
Izon,Izon,izon1238
Jaad (Badiaranke),Badiaranke,bady1239
Jalonke,Jalonke,yalu1240
Jarawa,Jarawa,jara1263
Joola-Banjal,JoolaBanjal,band1340
Joola-Fogny,JoolaFogny,jola1263
Jukun Takum,JukunTakum,juku1254
Kabiye,Kabiye,kabi1261
Kanembu,Kanembu,kane1243
Kanuri,Kanuri,cent2050
Kanuri (Manga),Manga,mang1399
Kanyok,Kanyok,kany1247
Karekare,Karekare,kare1348
Kasem,Kasem,kase1253
Kikongo,Kikongo,koon1244
Klao,Klao,klao1243
Kono,Kono,kono1268
Kota,Kota,kota1274
Kpan,Kpan,kpan1246
Kpelle (Guinea),KpelleGuinea,guin1254
Kupa,Kupa,kupa1238
Kutep,Kutep,kute1248
Lamnsoq,Lamnsoq,lamn1239
Landuma,Landuma,land1256
Ləkpa,Lukpa,lukp1238
Loko,Loko,loko1255
Loma,Loma,loma1260
Makhuwa-Meetto,MakhuwaMeetto,maka1261
Malgwa (Wandala),Wandala,wand1278
Mandinka,Mandinka,mand1436
Maninka-Kankan,ManinkaKankan,east2426
Manjaku,Manjaku,mand1419
Manjaku-Tame,ManjakuTame,mand1419
Mankanya,Mankanya,mank1251
Mano (Mann),ManoMann,mann1248
Maxi-Gbe,MaxiGbe,maxi1236
Mbangala,Mbangala,mban1264
Mbere,Mbere,mber1257
Mbo,Mbo,mboc1235
Mbundu,Mbundu,kimb1241
Mende,Mende,mend1266
Mengaka,Mengaka,meng1264
Mòoré,Moore,moss1236
Mungaka,Mungaka,mung1266
Nalu,Nalu,nalu1240
Nde,Nde,ndee1242
Ngemba,Ngemba,ngem1255
Ngizim,Ngizim,ngiz1242
Nomaande,Nomaande,noma1260
Northern Teke,NorthernTeke,teke1275
Nsongo,Nsongo,nson1238
Nupe-Tako,NupeTako,nupe1254
Oloma,Oloma,olom1241
Orungu,Orungu,orun1242
Pepel,Pepel,pape1239
Pulaar (Futa Tooro),FutaTooro,pula1263
Pular (Fuuta Jalon),FutaJalon,pula1262
Ruwund,Ruwund,ruun1238
Saharan Arabic,SaharanArabic,alge1240
Sama,Sama,sama1300
Sei,Sei,bull1247
Seki,Seki,seki1238
Sherbro,Sherbro,sher1258
Shuwa (Chadian Arabic),Shuwa,chad1249
Sisaala-Tumulung,SisaalaTumulung,tumu1242
Songhay (Koyra Chiini),KoyraChiini,koyr1240
Soninke,Soninke,soni1259
So,So,soca1235
Southern Grebo,SouthernGrebo,sout2826
Southern Kisi,SouthernKisi,sout2778
Southern Ngom,SouthernNgom,ngom1270
Susu,Susu,susu1250
Suundi,Suundi,suun1239
Tamasheq,Tamasheq,tama1365
Tem,Tem,temm1241
Temne,Temne,timn1235
Tikar,Tikar,tika1246
Tiv,Tiv,tivv1240
Tsishingini,Tsishingini,tsis1238
Tsonga,Tsonga,tson1249
Umbundu,Umbundu,umbu1257
Urhobo,Urhobo,urho1239
Vai,Vai,vaii1241
Vute,Vute,vute1244
West-Central Limba,WestCentralLimba,west2450
Western Teke (Laali),Laali,teke1277
Western Teke (Tsaayi),Tsaayi,teke1281
Wolof,Wolof,nucl1347
Xwela-Gbe,XwelaGbe,xwel1235
Yala,Yala,yala1263
Yamba,Yamba,yamb1251
Yao,Yao,yaoo1241
Yekhee,Yekhee,yekh1238
Yeskwa,Yeskwa,yesk1239
Yombe,Yombe,yomb1244
Yom (Pila),Pila,yomm1242
Yoruba,Yoruba,yoru1245
Yukuben,Yukuben,yuku1243
