col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Marion,"8,125",60,7.4,"7,658",75,9.8,32.60%,19_125,19.0,2.0,4.0,,
Marshall,"9,930",145,14.6,"9,971",221,22.2,51.80%,19_127,19.0,2.0,4.0,,
Mills,"3,892",56,14.4,"3,863",76,19.7,36.70%,19_129,19.0,2.0,4.0,,
Mitchell,"2,885",27,9.4,"2,616",36,13.8,47.00%,19_131,19.0,2.0,4.0,,
Monona,"2,327",22,9.5,"2,013",41,20.4,115.40%,19_133,19.0,2.0,4.0,,
Monroe,"2,032",24,11.8,"1,778",48,27.0,128.60%,19_135,19.0,2.0,4.0,,
Montgomery,"2,941",50,17.0,"2,673",71,26.6,56.20%,19_137,19.0,2.0,4.0,,
Muscatine,"11,219",253,22.6,"11,148",331,29.7,31.70%,19_139,19.0,2.0,4.0,,
O'Brien,"3,742",21,5.6,"3,238",61,18.8,235.70%,19_141,19.0,2.0,4.0,,
Osceola,"1,826",16,8.8,"1,558",33,21.2,141.70%,19_143,19.0,2.0,4.0,,
Page,"3,948",37,9.4,"3,525",81,23.0,145.20%,19_145,19.0,2.0,4.0,,
Palo Alto,"2,440",65,26.6,"2,052",52,25.3,-4.90%,19_147,19.0,2.0,4.0,,
Plymouth,"7,038",39,5.5,"6,299",48,7.6,37.50%,19_149,19.0,2.0,4.0,,
Pocahontas,"2,202",30,13.6,"1,710",31,18.1,33.10%,19_151,19.0,2.0,4.0,,
Polk,"96,300","1,548",16.1,"106,486","1,764",16.6,3.10%,19_153,19.0,2.0,4.0,,
Pottawattamie,"22,813",350,15.3,"22,507",520,23.1,50.60%,19_155,19.0,2.0,4.0,,
Poweshiek,"4,262",84,19.7,"3,889",70,18.0,-8.70%,19_157,19.0,2.0,4.0,,
Ringgold,"1,315",18,13.7,"1,165",32,27.5,100.70%,19_159,19.0,2.0,4.0,,
Sac,"2,779",42,15.1,"2,326",34,14.6,-3.30%,19_161,19.0,2.0,4.0,,
Scott,"42,015",697,16.6,"41,744",797,19.1,15.10%,19_163,19.0,2.0,4.0,,
Shelby,"3,477",47,13.5,"2,835",45,15.9,17.40%,19_165,19.0,2.0,4.0,,
Sioux,"8,567",50,5.8,"8,173",65,8.0,36.30%,19_167,19.0,2.0,4.0,,
Story,"15,248",76,5.0,"14,708",278,18.9,279.20%,19_169,19.0,2.0,4.0,,
Tama,"4,808",106,22.0,"4,554",73,16.0,-27.30%,19_171,19.0,2.0,4.0,,
Taylor,"1,665",12,7.2,"1,480",12,8.1,12.50%,19_173,19.0,2.0,4.0,,
Union,"2,867",57,19.9,"2,636",78,29.6,48.80%,19_175,19.0,2.0,4.0,,
Van Buren,"1,934",54,27.9,"1,772",43,24.3,-13.10%,19_177,19.0,2.0,4.0,,
Wapello,"8,397",139,16.6,"8,464",430,50.8,206.90%,19_179,19.0,2.0,4.0,,
Warren,"10,985",75,6.8,"10,319",150,14.5,112.90%,19_181,19.0,2.0,4.0,,
Washington,"5,389",74,13.7,"5,336",98,18.4,33.70%,19_183,19.0,2.0,4.0,,
Wayne,"1,606",27,16.8,"1,463",28,19.1,13.80%,19_185,19.0,2.0,4.0,,
Webster,"9,847",187,19.0,"9,061",195,21.5,13.30%,19_187,19.0,2.0,4.0,,
Winnebago,"2,824",43,15.2,"2,403",37,15.4,1.10%,19_189,19.0,2.0,4.0,,
Winneshiek,"4,900",27,5.5,"4,080",45,11.0,100.20%,19_191,19.0,2.0,4.0,,
Woodbury,"28,390",297,10.5,"28,785",591,20.5,96.30%,19_193,19.0,2.0,4.0,,
Worth,"1,921",26,13.5,"1,653",46,27.8,105.60%,19_195,19.0,2.0,4.0,,
Wright,"3,507",60,17.1,"3,166",55,17.4,1.50%,19_197,19.0,2.0,4.0,,
State,"733,638","9,930",13.5,"710,194","14,042",19.8,46.10%,,19.0,2.0,4.0,,
Rural,"125,239","1,510",12.1,"111,292","1,989",17.9,48.20%,,,,,,IA_Rural_Counties
Small Urban,"280,575","3,905",13.9,"259,699","5,400",20.8,49.40%,,,,,,IA_Urban_Counties
Metropolitan,"327,824","4,515",13.8,"339,203","6,653",19.6,42.40%,,,,,,IA_Metropolitan_Counties
United States,"72,293,812","883,000",12.2,"74,502,089","899,454",12.1,-1.20%,,,,,US_National,
