col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Kossuth,"4,112",514,12.50%,"3,489",457,13.10%,4.80%,19_055,19.0,2.0,4.0,,
Lee,"8,652","1,220",14.10%,"7,872","1,354",17.20%,22.00%,19_056,19.0,2.0,4.0,,
Linn,"47,513","3,611",7.60%,"47,316","5,536",11.70%,53.90%,19_057,19.0,2.0,4.0,,
Louisa,"3,209",414,12.90%,"2,921",406,13.90%,7.70%,19_058,19.0,2.0,4.0,,
Lucas,"2,273",375,16.50%,"2,145",399,18.60%,12.70%,19_059,19.0,2.0,4.0,,
Lyon,"3,120",312,10.00%,"2,989",278,9.30%,-7.00%,19_119,19.0,2.0,4.0,,
Madison,"3,680",276,7.50%,"3,635",309,8.50%,13.30%,19_121,19.0,2.0,4.0,,
Mahaska,"5,430",619,11.40%,"5,111",736,14.40%,26.30%,19_123,19.0,2.0,4.0,,
Marion,"7,928",658,8.30%,"7,307",738,10.10%,21.70%,19_125,19.0,2.0,4.0,,
Marshall,"9,561","1,262",13.20%,"9,244","1,479",16.00%,21.20%,19_127,19.0,2.0,4.0,,
Mills,"3,653",369,10.10%,"3,569",414,11.60%,14.80%,19_129,19.0,2.0,4.0,,
Mitchell,"2,741",403,14.70%,"2,576",304,11.80%,-19.70%,19_131,19.0,2.0,4.0,,
Monona,"2,122",295,13.90%,"1,921",290,15.10%,8.60%,19_133,19.0,2.0,4.0,,
Monroe,"1,936",271,14.00%,"1,793",294,16.40%,17.10%,19_135,19.0,2.0,4.0,,
Montgomery,"2,755",394,14.30%,"2,544",402,15.80%,10.50%,19_137,19.0,2.0,4.0,,
Muscatine,"10,737","1,224",11.40%,"10,479","1,530",14.60%,28.10%,19_139,19.0,2.0,4.0,,
O'Brien,"3,542",340,9.60%,"3,058",315,10.30%,7.30%,19_141,19.0,2.0,4.0,,
Osceola,"1,726",164,9.50%,"1,516",141,9.30%,-2.10%,19_143,19.0,2.0,4.0,,
Page,"3,682",567,15.40%,"3,357",564,16.80%,9.10%,19_145,19.0,2.0,4.0,,
Palo Alto,"2,278",287,12.60%,"2,025",241,11.90%,-5.50%,19_147,19.0,2.0,4.0,,
Plymouth,"6,711",510,7.60%,"6,012",517,8.60%,13.20%,19_149,19.0,2.0,4.0,,
Pocahontas,"2,031",262,12.90%,"1,643",235,14.30%,10.90%,19_151,19.0,2.0,4.0,,
Polk,"95,011","8,931",9.40%,"98,740","12,145",12.30%,30.90%,19_153,19.0,2.0,4.0,,
Pottawattamie,"21,694","2,690",12.40%,"21,019","3,237",15.40%,24.20%,19_155,19.0,2.0,4.0,,
Poweshiek,"4,092",401,9.80%,"3,685",457,12.40%,26.60%,19_157,19.0,2.0,4.0,,
Ringgold,"1,237",266,21.50%,"1,108",225,20.30%,-5.60%,19_159,19.0,2.0,4.0,,
Sac,"2,617",369,14.10%,"2,250",297,13.20%,-6.40%,19_161,19.0,2.0,4.0,,
Scott,"40,485","5,263",13.00%,"38,774","6,359",16.40%,26.20%,19_163,19.0,2.0,4.0,,
Shelby,"3,263",310,9.50%,"2,802",311,11.10%,16.80%,19_165,19.0,2.0,4.0,,
Sioux,"8,240",618,7.50%,"7,861",621,7.90%,5.30%,19_167,19.0,2.0,4.0,,
Story,"14,653","1,055",7.20%,"12,711","1,233",9.70%,34.70%,19_169,19.0,2.0,4.0,,
Tama,"4,540",563,12.40%,"4,254",536,12.60%,1.60%,19_171,19.0,2.0,4.0,,
Taylor,"1,541",245,15.90%,"1,388",193,13.90%,-12.50%,19_173,19.0,2.0,4.0,,
Union,"2,701",362,13.40%,"2,543",417,16.40%,22.40%,19_175,19.0,2.0,4.0,,
Van Buren,"1,811",317,17.50%,"1,669",292,17.50%,0.00%,19_177,19.0,2.0,4.0,,
Wapello,"8,030","1,357",16.90%,"7,941","1,477",18.60%,10.10%,19_179,19.0,2.0,4.0,,
Warren,"10,571",666,6.30%,"9,901",802,8.10%,28.60%,19_181,19.0,2.0,4.0,,
Washington,"5,243",540,10.30%,"5,113",588,11.50%,11.70%,19_183,19.0,2.0,4.0,,
Wayne,"1,546",303,19.60%,"1,399",263,18.80%,-4.10%,19_185,19.0,2.0,4.0,,
Webster,"9,352","1,197",12.80%,"8,710","1,263",14.50%,13.30%,19_187,19.0,2.0,4.0,,
Winnebago,"2,646",254,9.60%,"2,380",288,12.10%,26.10%,19_189,19.0,2.0,4.0,,
Winneshiek,"4,653",349,7.50%,"3,932",346,8.80%,17.30%,19_191,19.0,2.0,4.0,,
Woodbury,"27,265","3,708",13.60%,"26,832","4,803",17.90%,31.60%,19_193,19.0,2.0,4.0,,
Worth,"1,784",173,9.70%,"1,629",158,9.70%,0.00%,19_195,19.0,2.0,4.0,,
Wright,"3,347",338,10.10%,"3,041",374,12.30%,21.80%,19_197,19.0,2.0,4.0,,
State,"703,812","75,952",10.80%,"668,528","87,903",13.10%,21.80%,,19.0,2.0,4.0,,
Rural,"118,325","13,861",11.70%,"107,185","13,338",12.40%,6.20%,,,,,,IA_Rural_Counties
Small Urban,"266,601","29,208",11.00%,"247,627","31,911",12.90%,17.60%,,,,,,IA_Urban_Counties
Metropolitan,"318,886","32,883",10.30%,"313,716","42,654",13.60%,31.90%,,,,,,IA_Metropolitan_Counties
United States,"71,525,420","11,587,118",16.20%,"73,266,808","13,041,492",17.80%,9.90%,,,,,US_National,
