col0,col1,col2,col3
Saturday,14-Apr-18,Ashoka's Birth Anniversary,Bihar only
Saturday,14-Apr-18,Bengali New Year,"Tripura, West Bengal only"
Saturday,14-Apr-18,Bohag Bihu,"Assamese New Year. Arunachal Pradesh, Assam"
Saturday,14-Apr-18,Dr Ambedkar Jayanti,Birthday of Bhimrao Ramji Ambedekar
Saturday,14-Apr-18,Maha Vishuba Sankranti,Odisha
Saturday,14-Apr-18,Tamil New Year,Puthandu. Tamil Nadu only
Saturday,14-Apr-18,Vaisakhi,"Haryana, Punjab only"
Sunday,15-Apr-18,Himachal Day,Himachal Pradesh only. The province of Himachal Pradesh was created on 15 April 1948
Sunday,15-Apr-18,Vishu,Kerala Only. First day of Tulu calendar
Wednesday,18-Apr-18,Parashurama Jayanti,Himachal Pradesh only
Wednesday,18-Apr-18,Parashurama Jayanti,"Haryana, Punjab, Uttar Pradesh only"
Thursday,19-Apr-18,Basava Jayanthi,Karnataka only. The most important festival of the Lingayats. 3rd Vaiskha
Monday,23-Apr-18,Garia Puja,Tripura only
Wednesday,25-Apr-18,Ram Navami,Celebrates the birth of Lord Rama to King Dasharatha of Ayodhya
Tuesday,01-May-18,Maharashtra Day,Maharashtra only. Commemorates the formation of the state of Maharashtra on 1 May 1960
Tuesday,01-May-18,May Day,Many states
Monday,07-May-18,Birthday of Rabindra Nath Tagore,"Tripura, West Bengal"
Wednesday,16-May-18,State Day,Sikkim only
Friday,25-May-18,Birthday of Kazi Nazrul Islam,Tripura only.
Tuesday,29-May-18,Buddha Purnima,Birth of Buddha
Friday,08-Jun-18,Jumat-ul-Wida,Last Friday of Ramadam
Thursday,14-Jun-18,Pahili Raja,Odisha
Friday,15-Jun-18,Idul Fitr,Many states
Friday,15-Jun-18,Raja Sankranti,Odisha only
Saturday,16-Jun-18,Guru Arjun Dev Martyrdom day,Punjab Only
Saturday,16-Jun-18,Maharana Pratap Jayanti,"Haryana, Himachal Pradesh only"
Thursday,28-Jun-18,Sant Guru Kabir Jayanti,"Gazetted holiday in Haryana, Himachal Pradesh, Punjab."
Saturday,14-Jul-18,Ratha Yatra,Odisha
Friday,20-Jul-18,Kharchi Puja,Tripura only
Tuesday,31-Jul-18,Martyrdom Day of Shaheed Udham Singh,"Haryana, Punjab only"
Friday,03-Aug-18,Ker Puja,Tripura only
Saturday,11-Aug-18,Karkkadaka Vavu,Kerala
Wednesday,15-Aug-18,Independence Day,
Friday,17-Aug-18,Parsi New Year,"Jamshed Navroz. Gujarat, Mumbai Only"
Wednesday,22-Aug-18,Idul Juha,Bakrid. Many states
Thursday,23-Aug-18,First Onam,Kerala only. Harvest Festival
Friday,24-Aug-18,Thiruvonam,Kerala only. Harvest Festival
Saturday,25-Aug-18,Third Onam,Kerala only. Harvest Festival
Sunday,26-Aug-18,Raksha Bandhan,"Gujarat, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh only. Shravana Purnima"
Sunday,26-Aug-18,Fourth Onam,Kerala only. Harvest Festival
Saturday,01-Sep-18,Parkash Utsav Sri Guru Granth Sahib Ji,Punjab only
Sunday,02-Sep-18,Sreekrishna Jayanthi,"Kerala, Odisha. Celebrates the birth of Lord Shri Krishna"
Monday,03-Sep-18,Janmashtami,Restricted Holiday. Celebrates the birth of Lord Shri Krishna
Monday,10-Sep-18,Birthday of Baba Sri Chand Ji,Punjab only
Tuesday,11-Sep-18,Muharram,Observed mainly by the Shia Muslim community
Wednesday,12-Sep-18,Teej,Haryana only
Wednesday,12-Sep-18,Saragarhi Day,State holiday in Punjab
Thursday,13-Sep-18,Ganesh Chaturthi,Varasiddhi Vinayaka Vrata
Friday,14-Sep-18,Nuakhai,Odisha only. Day after Ganesh Chaturthi
Thursday,20-Sep-18,Muharram (10th Day),Day of Ashurah
Friday,21-Sep-18,Sree Narayana Guru Samadhi,Kerala only. Marks the death of a key social reformer
Sunday,23-Sep-18,Haryana's Heroes' Martyrdom Day,Haryana only
Friday,28-Sep-18,Birthday of S. Bhagat Singh Ji,Punjab only
Tuesday,02-Oct-18,Mahatma Gandhi Birthday,Gandhi Jayanti
Tuesday,09-Oct-18,Mahalaya,"Karnataka, Odisha, Tripura, West Bengal only."
Wednesday,10-Oct-18,Maharaja Agrasen Jayanati,"Haryana, Punjab, Rajasthan only"
Tuesday,16-Oct-18,Maha Saptami,"Assam, Odisha, West Bengal"
Wednesday,17-Oct-18,Durgastami,"Andhra Pradesh, Assam, Odisha, Telangana, West Bengal"
Thursday,18-Oct-18,Ayudha Puja,"Karnataka, Tamil Nadu"
Thursday,18-Oct-18,Mahanavami,"Bihar, Kerala, Odisha only. Ninth Day of Dussehra"
Thursday,18-Oct-18,Navami of Durga Puja,"Assam, Tripura,West Bengal"
Friday,19-Oct-18,Durga Puja,"Mahastami. Odisha, Sikkim only"
Friday,19-Oct-18,Dussehra,Dasara/Vijaya Dashami
Wednesday,24-Oct-18,Lakshmi Puja,"Odisha, Tripura, West Bengal only."
Wednesday,24-Oct-18,Maharishi Valmiki Birthday,"Delhi, Haryana, Karnataka, Himachal Pradesh, Punjab"
Thursday,01-Nov-18,Haryana Day,Haryana only.
Thursday,01-Nov-18,Kannada Rajyothsava,Bangalore Only. Karnataka Formation Day
Tuesday,06-Nov-18,Narak Chaturdashi,Karnataka
Wednesday,07-Nov-18,Deepavali,"Assam, Kerala, Tamil Nadu, Tripura"
Wednesday,07-Nov-18,Deepavali,"Karnataka, Maharashtra"
Wednesday,07-Nov-18,Deewali,"Deepawali. Except Assam, Kerala, Tamil Nadu, Tripura, West Bengal."
Wednesday,07-Nov-18,Kali Puja,"Assam, Odisha, West Bengal. Festival dedicated to the Hindu goddess Kali"
Thursday,08-Nov-18,Vikram Samvat New Year,Gujarat only.
Thursday,08-Nov-18,Vishavkarma day,Day after Dewali
Friday,09-Nov-18,Bhai Bij,Gujarat only.
Wednesday,14-Nov-18,Chhath Puja,"Assam, Bihar, Haryana, Uttar Pradesh"
Tuesday,20-Nov-18,Id-e-Milad,Id-e-Milad
Friday,23-Nov-18,Guru Nanak Birthday,"The Birthday of the founder of Sikhism, falls on full moon day of the month Kartik"
Friday,23-Nov-18,Rasa Purnima,Odisha only
Monday,03-Dec-18,World Disabled Day,Tripura only
Sunday,16-Dec-18,Martyrdom Day of Sri Guru Teg Bahadur Ji,Punjab only
Tuesday,25-Dec-18,Christmas Day,Observed in all states
Wednesday,26-Dec-18,Boxing Day,Boxing Day
Wednesday,26-Dec-18,Shaheed Udham Singh's Birthday,Haryana only
