53.,dutu bar-ra he2-NE-[X]-cu2
54.,ni2-zu cu nu-zu-am3 kur9-ni-ib
,3.27
55.,dic-bi-er3-ra lugal-e cu-ni X nin?-e
56.,kurun2? [...] de2-a
,3.28
,{
57.,X [...]-/da?\-an-kud-da
58.,[...] X
,}
,{
,"(instead of lines 57-58, 1 ms. has:)"
A.,abula? jal2 X [X] X
B.,X A? jal2 X X
,}
,3.29
59.,/lu2?\ UR X X X X
60.,A X AN? [X] X
61.,abula X tuku?
62.,X X LA?
,3.30
63.,den-lil2-le X X gu7?
64.,lu2? dab5? an-na X X X X
65.,iri-am3 [...]
,3.31
,"(cf. 3.35, 6.1.09.b1, 6.1.11.18, 6.1.15.b8, 6.1.25.4, 6.2.1: Ni 4469 Seg. A ll. 9-12)"
66.,[na-an-ni libir-ra mu-un-kal]
67.,[e2] mu-un?-[du3] X X X X
68.,bad3? nibru[ki] [i3-du3 ...]
69.,e2-an-na mu-du3 u3-mu-un-[cub] im?-ma-an-DU
70.,si-mu-ru i3?-dab5? bad3-e nu-/un?\-[X]
71.,nam?-/lugal\ kalag-/ga\ igi nu-mu-[du8]
72.,ur5 na-an-na? kur-ra ba-ra-an!-[de6]
,3.32
73.,U3 nij2 KA X [...]
74.,KA cu-a ba-an-X [...]
75.,kac-gin7 igi-na UD? X X [...]
,3.33
,(cf. 6.1.07.100)
76.,ud-da ga-til3-e gud-gin7 /saman\ [bi2-in-la2]
,3.34
77.,ur-dnamma mu-ca-lum gal-gal e2 den-lil2-la2 [...]
,3.35
,(cf. 3.31)
78.,na-an-ni libir-ra-ni mu-na-/kal\
79.,je26-e lu2 libir-ra-ka-e-ce
,3.36
,"(cf. 6.2.3: UET 6/2 325 ll. 3-5, 6.2.5: IM 62823 Seg. B ll. 11-12)"
80.,geme2 nij2 hi-li-a-ke4 dickur dijir lugal LIL2-e
81.,ukuc2-gin7 ki dug3 hu-mu-un-dar-/re\
,3.37
,(cf. 6.1.21.c11-12)
82.,geme2 ig DU-da
83.,geme2 e2-gal-la za-ra dug4-dug4
84.,arad e2-gal-la ga-til3-ba gu7-gu7
,3.38
85.,geme2 kug-du8-a-ni mu-un-de6
86.,30 ma-/na?\ im-ba an-[X X]
,3.39
,(cf. 6.2.3: UET 6/2 335 l. 1)
87.,geme2 ni2 te-a-gin7 jicnaja3 bi2-gur4-/gur4\
,3.40
88.,/geme2\ jicba-an-/e\ nu-ub-si-/am3?\
89.,dum-dam an-da-ab-za
90.,ka nu-un-[si]
91.,murub2 nu-si?-[e-ce]
,3.41
,"(cf. 6.1.19.d9, 6.1.28.25)"
92.,e2-ta e3 sila-ta kur9-ra gi4-in-e
93.,ga-ca-an-na-ni jicbum-ma bi2-in-tuc
,3.42
,"(cf. 6.1.22: ll. 278-279, 6.2.1: Ni 9824 Seg. C ll. 1-2, 6.2.5: YBC 8713 l. 7)"
94.,e2-na4kinkin(HAR)-na du14 he2-en-/jal2?\
95.,geme2 nij2 zuh-a-ni pa im-mi-in?-ed3?
,3.43
96.,geme2-da nu2-da-ni nitah? kalag-da X
97.,geme2 nij2 zuh-zuh-a-ni nin-e lu2-da X-sig10
98.,lu2 lu2-u3 pa li-bi2-ib-/e3\
,3.44
99.,cag4 hul2-la e2-gi4-a cag4 ib2-ba-/kam\
,3.45
,"(cf. 6.1.07.43, 6.2.1: Ni 9832 Seg. B ll. 6-7)"
100.,/geme2\ nu-sam2-ac na4kinkin(HAR) an-na SAR
101.,na4kinkin(HAR) bur12-ra-gin7 al-du7-du7-du7-de3-en
,3.46
102.,ga-an-kur9 ga-ab-X [X X]
103.,ga-ab-hul-hul-/hul\ [X X]
,3.47
104.,dijir si sa2 gi gur5-ru-/uc\ [...]
,3.48
105.,ga-ab-sam2? /ga\-ba-X [...]
,3.49
106.,[...] X X [...]
,3.50
107.,[...]
108.,[...]
,3.51
109.,[...]
110.,[...]
,3.52
111.,[X (X)] X /til3-la\ X [...]
,3.53
112.,[X] X-gin7 ki-gal-/la\ [...]
,3.54
113.,gud? ga gu7-a-gin7 X [...]
,3.55
,"(cf. 6.1.07.48, 6.1.11.5)"
114.,til3-la lul-la hul na-an-gu-[ul-en]
115.,gam ha-la-zu-ce3 mu-/un\-[jal2]
,3.56
116.,zid-du /erim2\-[du ...]
,3.57
117.,[...] /u3\ dub-cen nu-me-en u3 /DUB\ [...]
,3.58
118.,ma-an-UD-da-ni-ta ur5-gin7 X [...]
,3.59
,(cf. 6.1.25.3)
119.,en-e unugki-/ga\ nam im-ma-kud-de3 X
120.,e-ne-ra nin e2-an-/na\-[ke4] [(X)]
,3.60
,(cf. 6.1.07.80)
121.,ajrig cu dim4-ma sa-KU kalag-[ga-me-en]
,3.61
122.,da-da ha-ba-bad je26-e da-/da\ [(X)]
,3.62
123.,nam-ugula-a ma-ab-du7-du7-/un\
,3.63
124.,nam-sun7-na-ta gi duru5-gin7
125.,saj gu2-ni-ce3 he2-bi2-in-ed3-de3
,3.64
,(cf. 6.1.17.b7)
126.,jic-erin2 sa ak pu2 nij2 jiri3-a-kam
127.,dam-gara3 gu5-li-ni-ir lu2 na-an-tuku-tuku
,3.65
,"(cf. 6.1.01.165, 6.1.17.b8, 6.1.22: ll. 194-196)"
128.,dam-gar3-ra kug ta ba-an-tur i3 u3 ce [ta ba-an-tur]
,3.66
,(cf. 6.1.22: l. 197)
129.,nam-dam-gar3-ra na4lagab za-gin3-na
130.,na4 lugal-bi-ir a-da-[X] X X DU
,3.67
131.,sig9-ga ba-ra-gid2-de3 kalag-ga ba-ra-ab-gub
,3.68
,(cf. 3.85)
132.,cim sis-me cim ga-racsar he2
133.,cim lu-ub2sar nam-me
,3.69
,(cf. 6.1.11.22)
134.,in dub2-dub2-bu-ra in mu-na-an-jar
135.,giri17 ur5-e giri17 mu-na-an-ur5-/re\
,3.70
136.,pirij arah4 sa-ba gub-ba
137.,ur5 ja2-a-kam lugal-e jic mu-ub-ze2-ze2
,3.71
,"(cf. 6.1.11.19, 6.1.19.b6, 6.1.24.5)"
138.,ga-/ab\-gid2 mu-un-da-ku5-ru
139.,cu-bi bar edin-na mu-da-an-DU
,3.72
140.,eme-cid muc-gin7 ga-ba-gid2-da-gin7 ab-ta-ab-us2
,3.73
141.,he2-dab5 tur-ra-gin7 en-nu-uj3-ja2 cag4-ce3 nu-gid2-de3
,3.74
142.,ga-an-tuc-e e2 ba-an-gub
143.,ur11-ru-e a-cag4 ba-ab-gub
,3.75
,"(cf. 6.1.07.17, 6.2.5: YBC 9912)"
144.,hac2 a-ra-an-gid2-nam lu2 ce-jic-i3 bi2-ib2-il2-il2
,3.76
145.,mu dickur kur gul-gul
146.,an-ja2 ma2 ba-ra-mu-e-da-ab-bal-e
,3.77
,(cf. 6.2.3: UET 6/2 382 l. 3)
147.,dickur-e kur al-dar-dar-e
148.,kuca-ja2-la2 nu-dar-re
,3.78
149.,/DAG i3-pad3\-da-ju10 zu2-lum-bi dilmun-na
,3.79
150.,geme2 kar-ra u3 lul-la ku-ku
,3.80
151.,mac-da3-e edin LIL2-LIL2-bu-ka
152.,amar-bi ga bi2-ib-gu7
,3.81
153.,igi ti-ti X /AN\ X uri-e-ne
,3.82
,(cf. 6.1.07.13)
154.,umun3-ce3 pirij-gin7 du
155.,kij2 ak-de3 nij2-gilim-ma-gin7 du
,3.83
,(cf. 6.1.22: l. 85)
156.,ud ul-e3 nam al-tar-ra
157.,dutu gub-ba-ni nam-lugal mu-un-na-an-cum2
,3.84
,(cf. 6.1.28.1)
158.,jictukul mu-zu na-an-pad3-de3
159.,su-zu he2-pad3-de3
,3.85
,(cf. 3.68)
160.,u2lu-ub2sar ze2-ze2 cim sis-me
161.,dug3-ga lu2-kur2-ra ma-ab-tum3
,3.86
,(cf. 6.1.26.b5-6)
162.,cum2-ma-ab lugal-la-kam
163.,dug3-ga-ab dumu sagi-a-kam
,3.87
164.,nagar jickibir2-am3
165.,ad-KID ma-sa2-ab-am3
166.,simug da tur-tur ak
167.,nar u8!-ux(PA)-a a-la-la
,3.88
,"(cf. 6.1.18.14, 6.1.24.7)"
168.,/saj\ bul?-e id2-da bal-le
169.,{/id2idigna\ ud a2 /dirig RA?\} {(1 ms. has instead:) [...] ce-ba-e-da-/a\-[X] (possibly belongs to a different proverb)}
,3.89
,(cf. 6.1.11.25)
170.,ugula a2 jic jar-ra nu-un-zu-[a]
171.,erin2-na-ni saj sag3-ge nu-gul-e
,3.90
172.,[...] X en?-bi-im
,3.91
173.,e2 den-lil2-la2 gu2-dirig sajja ugula-bi-im
,3.92
,(cf. 6.1.14.18)
174.,e2 den-lil2-la2 pa4-har addir-am3
,3.93
,(cf. 6.2.4: VAT 21604 (+) 21605 Seg. B l. 3)
175.,den-lil2-le cer7-da gu-la-ni cag4-jar-ra
,3.94
176.,ur-e nu-mu-na-an-cum2
177.,munus-e munus-e gu3 al-de2-de2-e
,3.95
,(cf. 6.1.05.93)
178.,ur-gir15 {jicilar} {(1 ms. has instead:) jicellag} ra-a-gin7
179.,dum-dam an-da-ab-za
,3.96
180.,nij2 gu erim2-ma dum-dam za
,3.97
181.,/inim\ ga-ab-dug4 jiri3-bi-gin7 du-du
182.,/ka\ an-tuku-da a-ba-am3 mu-da-ab-sa2-e
,3.98
183.,[...] id2-da he2-ib-dirig-ma
184.,[...] bi2-ib-tur-re
,3.99
,(cf. 3.101)
185.,[za-e ja2-ra] /dug4\-ma-ab je26-e za-a ga-ri-ib-dug4
,3.100
186.,[X] al-ak-a nij2-gu7-a
,3.101
,(cf. 3.99)
187.,za-e je26-e mu-de3-dug4
188.,je26-e za-e mu-de3-dug4
,3.102
189.,/hu\-ru-um ti-ti ur-saj-e-ne
,3.103
190.,hu-ru-um ka tuku
,3.104
,(cf. 6.1.07.73)
191.,ur im-di me2-er im-di
192.,mu-lu-ju10 /ba\-[ra-mu]-un-di
,3.105
193.,ki jiri3 ba-la2 sukkal dba-/u2\-ke4
194.,[X]-na-ab-tah-e-ce
,3.106
,(cf. 6.1.28.26)
195.,ce nu-jal2-la cu iriki-ka
196.,gi nu-jal2-la nam-ukur3-ra dirig-ga
,3.107
197.,nij2 ga-til3 nu ga-til3 nij2 ba-til nu ba-til
198.,nij2 nu-kur2-ra-am3
,3.108
199.,zilulu cu hal-la ab-zil-zil
,3.109
200.,2(MIN)-a-bi lu2 1(DIC)-gin7-nam
,3.110
201.,ki an-ba-ju10 e-ne in-pad3-de3
202.,na-/an-ni-ib\-dib-be2-en
,3.111
,(cf. 6.1.08.b7)
203.,ud5-de3 nu-um-jen-na e2-ri-a an-zu
,3.112
,"(cf. 6.1.22: ll. 19-20, 6.1.28.28, 6.2.3: UET 6/2 311 ll. 4-5)"
204.,ka-ju10 tu7 bil-la2 ma-ra-sed-de3-en
205.,ku6-ta jiri3-pax(PAD)-ra2 ma-ni-ib-de5-de5-ge-en
,3.113
,(cf. 6.2.3: UET 6/2 311 l. 1)
206.,ka-ju10 itid-da ka /ba?\-da-si
,3.114
,(cf. 6.2.3: UET 6/2 311 ll. 2-3)
207.,eme-ju10 ance kar-ra-gin7 ejer-bi-ce3 nu-gi4-gi4
,3.115
208.,ud gid2-da cukur2-ju10 bur12-ra cag4-ju10 X X
209.,ur-gir15 mu-un-di-ni-ib-si?
210.,ja2-ra ba-til je26-e ba-hul2-le-en
211.,ama-ju10 cukur2-ju10 2(MIN)-am3 ba-ra-ab-ba
,3.116
212.,gud-de3 mur-ra gub
213.,amar-ta e2-ubur-/ra\ ba-ni-in-kur9
,3.117
,(cf. 6.1.19.g1)
214.,tec2-e he2-il2-il2 za-e lag-ga he2-dur2
,3.118
,(cf. 6.1.26.a8)
215.,nij2 zu-a-ni ga-ra-an-da-ab-be2
216.,nij2 nu-zu-am3 lu2-ki-inim-ma ab-ta-e3
217.,nij2-gig dsuen-na-kam
,3.119
218.,ka jal2 taka4-a nim ba-an-ku4-ku4
,3.120
219.,sizkur2-re nam-til3 i3-u3-tud
,3.121
220.,sun7-na nam-tag al-ja2-ja2 a2-sag3 al-il2-il2
,3.122
221.,he2-em-ta-ab-ed3-de3
,3.123
222.,a2 zid-da-zu mac2 he2-da-jal2
223.,gab2-bu-zu kadra he2-da-jal2
,3.124
,(cf. 6.1.07.14)
224.,/umbin\ ku5-/ru\ tug2-mu-dur7-ra-am3 mur10
,3.125
,(cf. 5.4.01: l. 98)
225.,/al\-jen al-zal al-til ki nu-um-gub
,3.126
,{
226.,bi2-in-dug4 nu-mu-un-ni-[X-X]
227.,ka-ga14-ni lul-la-am3
,}
,{
,"(instead of lines 226-227, 1 ms. has:)"
A.,[...]-/jal2\-e?
B.,[...] /dug4\ nu-tar-ra-bi
,}
,3.127
228.,umbin gig-ga ur2-ra jal2-la-ju10
229.,jiri3 gig-ga kuce-sir2 jal2-/la\-ju10
230.,cag4 gig-ga-ju10 a-ba-a hu-mu-un-pad3-de3
,3.128
231.,dinana-ke4 cag4 gig-ga-ju10 i3 he2-eb-de2
,3.129
232.,tug2 dim-gal-la-ke4 id2-da bi2-ib-uc2-e
,3.130
233.,du14-da in-na di-da inim-ma he2-ri-ib-pad3-de3
,3.131
234.,an-na-dug3-ga mun he2-gu7-e
235.,nu-un-na-dug3-ga u2munzer he2-gu7-e
,3.132
236.,izi nu-ub-da-an-ten-a-ac li-gi4-in-zu sar-ra-ab
237.,X (X) TE me-ce3-am3 KA ki in-e3?
238.,[X] bur2-ra-ab [X (X)]
,3.133
239.,X IM NI? BA A geme2 te-/en\ BA gig-/ga\
240.,jicdusu ni2-ja2 zag X a UD? X
241.,X bal-a sahar-bi ba-su3-su3-un
,3.134
,(cf. 6.2.3: UET 6/2 255)
242.,/dijir\ lu2-ulu3 sipad u2 kij2-ja2 lu2-ulu3-kam
243.,udu-gin7 u2 gu7-a he2-en-tum2-tum2-mu
,3.135
244.,en-na-bi-ce3-am3 ka silim cum2-ma
245.,nu-un-da-ab-da13-da13
246.,ka-bi? igi nijin2 ma-ab-tum2-/me?\
,3.136
247.,an ba-gul-gul ki ba-sag3-sag3
248.,an ba-gul ki ba-sag3-ga!-ta
249.,lu2 ni2-bi-a ba-an-gub
,3.137
250.,us2-saj si nu-sa2 ejer-bi nu-gen6-na
,3.138
251.,elamki kur9-ra-am3 zu2-ni ba-da-kece2
,3.139
252.,elamki /al?\-til3-la-ni nu-dug3-ga
,3.140
,(cf. 6.1.07.95)
253.,gig gu2-nida lal3-gin7 ib2-ak
254.,mar-tu i3-gu7-a nij2 cag4-bi nu-un-zu
,3.141
255.,al-kar-kar-re ejer-ra-ni al-/kar\
,3.142
,(cf. 6.1.26.c9)
256.,u18-lu igi-ja2 sahar-bi! in-sig9-ga
257.,a-na-ac-am3 ejer-ra mu-un-dub2-be2-en
,3.143
258.,gi-gur-ta jicma2-ce3?
259.,a-cag4 si-mu-ur4-ru-umki
,3.144
260.,cah2 tun3-pad ka jal2-la-gin7
261.,ja2-nun am3-nijin2-nijin2-e-en
,3.145
262.,zag tag-ga dinana jectug2 u18-lu ma-mu2-da-ka-ni
,3.146
263.,al-sa nu-sa ab-ta-dub-be2-en
,3.147
264.,al-ur4-ur4-na-ka-nam
265.,al-de5-de5-e-na-ka-nam
266.,ba-an-jen ba-an-jen mu-ni-ib-be2-ne
,3.148
,"(cf. 6.1.22: ll. 191-193, 6.1.28.27)"
267.,ha-ma-gub-be2-en gudug-e-ne
268.,hac2-za gur-ra acgab-e-ne
269.,ub-da an-gub lukur-e-ne
270.,ga-ba-e-de3-gub nu-kiri6-ke4-[ne]
271.,zi den-ki i3-pad3 tug2-zu e2?-a ud ba-ra-zal-e lu2azlag2-e-ne
,3.149
,"(cf. 6.1.14.6, 6.1.16.c5, 6.1.22: ll. 172-175, 6.1.25.1)"
272.,ud al-cu2-cu2-ru im nu-cej3-cej3
273.,im al-cej3 kuce-sir2 nu-du8
274.,id2idigna-a ka-ba mu-un-zur-re
275.,a-gar3-re nu-si-si
,3.150
,(cf. 3.3.07: ll. 5-7)
276.,eridugki he2-jal2-la du3-a-ba
277.,uguugu4-bi e2 nar-ra-ka igi la2-bi al-tuc
,3.151
278.,i3 ga jicsilig-ta ab-ta-car2
,3.152
,(cf. 6.1.15.f7)
279.,1(DIC)-bi 1(DIC) he2-a igi-igi-bi an-di-ni-ib-kur2-kur2
,3.153
280.,ud5-de3 nam-um-ma ba-dug4 nam-u2-zug4 ib2-ak
,3.154
,"(cf. 6.1.07.11, 1.8.2.1: l. 246)"
281.,1(DIC) lag 1(DIC) ab-sin2 je26-e 3(EC5)-kam-ma-bi-me-en
,3.155
,(cf. 6.1.07.15)
282.,kacbirx(A.SUD)-a ga-naj zag gal-la ga-tuc
,3.156
,(cf. 6.1.07.16)
283.,nu-mu-na-kal ezem-ma ba-DU
,3.157
,(cf. 6.1.07.21)
284.,ud mu-e-ci-zal a-na-am3 cu mu-da!-/ti\
,3.158
,(cf. 6.1.22: ll. 148-150)
285.,alan mu-sag9 ucbar7 mu-un-da-hul2
286.,i-gi4-in-zu lu2-ulu3-am3
,3.159
287.,inim dug3 gu5-li lu2 car2-ra-ka
,3.160
288.,inim gul-la gud 4 la2-a
,3.161
289.,cu nu-luh-ha ka-e tum3-da nij2-gig-ga-am3
,3.162
290.,engar igi-jal2-la e2-a hu-mu-e-da-an-til3
,3.163
291.,naj-ju10 id2-da ki-nu2-ju10 ki-kid-am3
,3.164
292.,muc-da-gur4-e suh am3-kece2-kece2
,3.165
,"(cf. 6.1.02.161, 6.1.25.8)"
293.,e2-ce3 ga-jen-na saj a-ab-kal
,3.166
,(cf. 6.1.07.79)
294.,cag4-ju10 jickiri6 ha-ra-dirig-ga
295.,dutu nu-um-ta-e3
,3.167
,"(cf. 6.1.04.4, 6.1.22: l. 189, 6.2.4: VAT 21604 (+) 21605 Seg. B l. 2)"
296.,an gur3-ru ki! cu-ni-ce3! la2-a
,3.168
297.,ce muc5 nij2-gig lu2-gidim-ma-ka
,3.169
298.,/zid2\-gig nij2-gig dijir-ra-na-ka
,3.170
,"(cf. 6.1.25.13, 6.1.26.a10, 6.2.5: BM 57994 Seg. A ll. 1-3)"
299.,lu2 jicma2 dirig-ga nij2 kab2?-a di-da
300.,ugu? /tug2\-ga gal4-la cu dug4-ga
301.,nij2-gig dsuen-na-/ka\
,3.171
302.,imcu-rin-na cir3-ra ninda al-/tum3?-mu\
303.,nij2-gig dinana-ka
,3.172
304.,GA-GA-ju10 lu2-ju10 sug4-ga mu-da-ab-be2
,3.173
305.,e-ze2 nij2-erim2-e an-na-ra-ab-dul
,3.174
306.,gicag4-sur nu-ub-/ra-ah\-a zid2-ni nu-cub-be2
,3.175
307.,igi-tum3 la2 {gid2-i-da} {(1 ms. has instead:) igi du8} nij2-gig dnin-urta-ke4
,3.176
308.,nam-tar-re gaba-ri-me-en
309.,zid-du dug4-ga-ab erim2-du dug4-ga-ab
,3.177
,"(cf. 6.2.2: MDP 27 89, 6.2.3: UET 6/2 322 l. 3)"
310.,ka-ta he2-jal2 cu-a nu-jal2
,3.178
311.,[...] X-ra
312.,{[...]-/kur9?\-ra} {(1 ms. has instead:) dam-a-ni X [X X]}
,3.179
,(cf. 6.1.07.77)
313.,u3-u8-a bi2-in-dug4 jicma2 ba-da-an-su
314.,a-la-la bi2-in-dug4 gi-muc ba-da-an-hac
,3.180
,(cf. 6.1.07.90)
315.,[gu2] zu-hu-ul-la-ni-ta du-du-a
,3.181
,(cf. 6.1.07.91)
316.,/gu2\ bal gu2 ki-ta al-ak-e
,3.182
,(cf. 6.1.07.92)
317.,a-cag4 buru4mucen-gin7 zu2 e-da-ra-ah
,3.183
,(cf. 6.1.07.105)
318.,uc-bar du8-a geme2 {2(MIN)-a-bi} {(1 ms. has instead:) 1(DIC)-a-bi} uj3-il2 du8-a arad {3(EC5)-a-bi} {(1 ms. has instead:) 2(MIN)-a-bi}
,3.184
319.,jicmar cu-KU6-am3 nu-mu-NE-dal-la
,3.185
,(cf. 6.1.07.45)
320.,/ka\-ju10 lu2 mu-da-ab-sa2-e
,3.186
321.,a-na-am3 ne-e um-bar-bar-re-zu
322.,u3 ne-e /um\-bar-bar-re-zu
,3.187
,(cf. 6.1.07.99)
323.,al-jal2 tug2nij2-dara2-am3
324.,u2-gu ba-an-/de2 \ tug2-ga-am3
,3.188
,(cf. 6.2.5: YBC 7347)
325.,lu2 dub-saj-ja2 izi al-gu7-e
326.,nu-ub-be2 lu2 ejer-ra me-a lu2 dub-saj-ja2
,3.189
327.,erin2-ta gu3 de2-de2
,3.190
328.,si sa2 un-tar-e nij2-erim2 ib2-il2-e
,Segment B
,(unplaced; = Alster 1997 p. 78 CC)
,3.b1
1.,[...] U3? X (X) X X X [...]
2.,[...] DE2? X KA? [...]
,3.b2
3.,[...] X X GI? X [...]
4.,[...] X [...]
5.,[...] X X [...]
6.,[...] X MU X A X
7.,[...] 3(EC5)
,3.b3
8.,[...] X CU A [...]
,Segment C
,(unplaced; = Alster 1997 p. 78 HH)
,3.c1
1.,[...] nu-dug3 [...]
2.,[...] /kalag?-ga?\ X A X [...]
,3.c2
3.,[...] X X X /a naj?-naj?\ [...]
4.,[...] X IGI X X [...]
,3.c3
5.,[...] X [...]
,Segment D
,(unplaced; = Alster 1997 p. 78 N 3159 rev.)
,3.d1
1.,/IC?\ [...]
2.,nin9 [...]
3.,UD [...]
4.,igi-ni [...]
