AT,Royal Air Maroc,WebCheckIn,Reisegepäck
BI,Royal Brunei Airlines,WebCheckIn,Reisegepäck
RJ,Royal Jordanian Airline,WebCheckIn,Reisegepäck
FR,Ryanair,WebCheckIn,Reisegepäck
S7,S7 Airlines,WebCheckIn,Reisegepäck
SK,SAS Scandinavian Airlines,WebCheckIn,Reisegepäck
S4,SATA International,WebCheckIn,Reisegepäck
SV,Saudi Arabian Airlines,WebCheckIn,Reisegepäck
ZH,Shenzhen Airlines,WebCheckIn,Reisegepäck
MI,Silk Air,WebCheckIn,Reisegepäck
SQ,Singapore Airlines,WebCheckIn,Reisegepäck
XW,Sky Express,WebCheckIn,Reisegepäck
SX,Sky Work Airlines,WebCheckIn,Reisegepäck
QS,Smartwings,WebCheckIn,Reisegepäck
SA,South African Airways,WebCheckIn,Reisegepäck
WN,Southwest Airlines,WebCheckIn,Reisegepäck
JK,Spanair,WebCheckIn,Reisegepäck
SG,SpiceJet,WebCheckIn,Reisegepäck
NK,Spirit Airlines,WebCheckIn,Reisegepäck
UL,Srilankan Airlines,WebCheckIn,Reisegepäck
SY,Sun Country Airlines,WebCheckIn,Reisegepäck
2U,Sun d Or,WebCheckIn,Reisegepäck
XQ,Sun Express,WebCheckIn,Reisegepäck
WG,Sunwing Airlines,WebCheckIn,Reisegepäck
LX,Swiss International Air Lines,WebCheckIn,Reisegepäck
DT,TAAG Angola Airways,WebCheckIn,Reisegepäck
TA,TACA,WebCheckIn,Reisegepäck
JJ,TAM Linhas Aereas,WebCheckIn,Reisegepäck
TP,TAP Portugal,WebCheckIn,Reisegepäck
RO,Tarom,WebCheckIn,Reisegepäck
TG,Thai Airways International,WebCheckIn,Reisegepäck
FQ,Thomas Cook Airlines,WebCheckIn,Reisegepäck
MT,Thomas Cook Belgium,WebCheckIn,Reisegepäck
BY,Thomsonfly,WebCheckIn,Reisegepäck
TR,Tiger Airways,WebCheckIn,Reisegepäck
UN,Transaero Airlines,WebCheckIn,Reisegepäck
HV,Transavia,WebCheckIn,Reisegepäck
T4,Trip Linhas Aereas,WebCheckIn,Reisegepäck
X3,Tuifly,WebCheckIn,Reisegepäck
TU,Tunisair,WebCheckIn,Reisegepäck
TK,Turkish Airlines,WebCheckIn,Reisegepäck
PS,Ukraine International Airlines,WebCheckIn,Reisegepäck
U6,Ural Airlines,WebCheckIn,Reisegepäck
US,US Airways,WebCheckIn,Reisegepäck
UT,UTair,WebCheckIn,Reisegepäck
HY,Uzbekistan Airways,WebCheckIn,Reisegepäck
VN,Vietnam Airlines,WebCheckIn,Reisegepäck
VX,Virgin America,WebCheckIn,Reisegepäck
VS,Virgin Atlantic Airways,WebCheckIn,Reisegepäck
DJ,Virgin Blue Airlines,WebCheckIn,Reisegepäck
VG,VLM Airlines,WebCheckIn,Reisegepäck
Y4,Volaris,WebCheckIn,Reisegepäck
VY,Vueling,WebCheckIn,Reisegepäck
WH,Webjet-Linhas Aereas,WebCheckIn,Reisegepäck
2W,Welcome Air,WebCheckIn,Reisegepäck
WS,Westjet Airlines,WebCheckIn,Reisegepäck
WM,Win Air,WebCheckIn,Reisegepäck
IV,Wind Jet,WebCheckIn,Reisegepäck
W6,Wizz Air,WebCheckIn,Reisegepäck
IY,Yemen Airways,WebCheckIn,Reisegepäck
