"http://dbpedia.org/resource/Luxembourg","luxembourg","37"
"http://dbpedia.org/resource/Nepal","nepal","91"
"http://dbpedia.org/resource/Italy","italy","35"
"http://dbpedia.org/resource/Morocco","morocco","20"
"http://dbpedia.org/resource/Guyana","guyana","140"
"http://dbpedia.org/resource/Cyprus","cyprus","27"
"http://dbpedia.org/resource/Bhutan","bhutan","88"
"http://dbpedia.org/resource/Solomon_Islands","solomon islands","208"
"http://dbpedia.org/resource/Bahrain","bahrain","2"
"http://dbpedia.org/resource/Poland","poland","68"
"http://dbpedia.org/resource/Central_African_Republic","central afri. rep.","154"
"http://dbpedia.org/resource/Iceland","iceland","33"
"http://dbpedia.org/resource/Ethiopia","ethiopia","163"
"http://dbpedia.org/resource/South_Africa","south africa","187"
"http://dbpedia.org/resource/Moldova","moldova","66"
"http://dbpedia.org/resource/Bulgaria","bulgaria","55"
"http://dbpedia.org/resource/Austria","austria","25"
"http://dbpedia.org/resource/Ecuador","ecuador","139"
"http://dbpedia.org/resource/Suriname","suriname","143"
"http://dbpedia.org/resource/San_Marino","san marino","43"
"http://dbpedia.org/resource/Mongolia","mongolia","83"
"http://dbpedia.org/resource/Romania","romania","69"
"http://dbpedia.org/resource/Honduras","honduras","123"
"http://dbpedia.org/resource/Iraq","iraq","4"
"http://dbpedia.org/resource/Sri_Lanka","sri lanka","93"
"http://dbpedia.org/resource/Denmark","denmark","28"
"http://dbpedia.org/resource/Seychelles","seychelles","184"
"http://dbpedia.org/resource/Laos","laos","99"
"http://dbpedia.org/resource/Western_Roman_Empire","western europe","23"
"http://dbpedia.org/resource/Nicaragua","nicaragua","126"
"http://dbpedia.org/resource/Gabon","gabon","164"
"http://dbpedia.org/resource/Cape_Verde","cape verde","153"
"http://dbpedia.org/resource/Netherlands","netherlands","40"
"http://dbpedia.org/resource/Côte_d'Ivoire","cote d'ivoire","159"
"http://dbpedia.org/resource/Republic_of_the_Congo","congo republic of","158"
"http://dbpedia.org/resource/Libya","libya","19"
"http://dbpedia.org/resource/Costa_Rica","costa rica","115"
"http://dbpedia.org/resource/Syria","syria","12"
"http://dbpedia.org/resource/Oman","oman","9"
"http://dbpedia.org/resource/Norway","norway","41"
"http://dbpedia.org/resource/Belize","belize","113"
"http://dbpedia.org/resource/Croatia","croatia","56"
"http://dbpedia.org/resource/Hong_Kong","hong kong","79"
"http://dbpedia.org/resource/Saint_Kitts_and_Nevis","st. kitts/nevis","129"
"http://dbpedia.org/resource/Lebanon","lebanon","8"
"http://dbpedia.org/resource/Spain","spain","44"
"http://dbpedia.org/resource/Uruguay","uruguay","144"
"http://dbpedia.org/resource/Canada","canada","107"
"http://dbpedia.org/resource/Jordan","jordon","6"
"http://dbpedia.org/resource/Namibia","namibia","178"
"http://dbpedia.org/resource/Kuwait","kuwait","7"
"http://dbpedia.org/resource/Tajikistan","tajikistan","74"
"http://dbpedia.org/resource/Turkmenistan","turkmenistan","75"
"http://dbpedia.org/resource/Togo","togo","190"
"http://dbpedia.org/resource/Japan","japan","82"
"http://dbpedia.org/resource/The_Gambia","gambia","165"
"http://dbpedia.org/resource/Malta","malta","38"
"http://dbpedia.org/resource/Switzerland","switzerland","46"
"http://dbpedia.org/resource/Uganda","uganda","191"
"http://dbpedia.org/resource/United_Arab_Emirates","united arab emir.","14"
"http://dbpedia.org/resource/Egypt","egypt","18"
"http://dbpedia.org/resource/Benin","benin","148"
"http://dbpedia.org/resource/Marshall_Islands","marshall islands","199"
"http://dbpedia.org/resource/Senegal","senegal","183"
"http://dbpedia.org/resource/Cook_Islands","cook islands","196"
"http://dbpedia.org/resource/Burundi","burundi","151"
"http://dbpedia.org/resource/Vanuatu","vanuatu","211"
"http://dbpedia.org/resource/India","india","89"
"http://dbpedia.org/resource/Dominican_Republic","dominican rep.","118"
"http://dbpedia.org/resource/Cambodia","cambodia","96"
"http://dbpedia.org/resource/Saint_Lucia","st. lucia","130"
"http://dbpedia.org/resource/Liechtenstein","liechtenstein","36"
"http://dbpedia.org/resource/Hungary","hungary","60"
"http://dbpedia.org/resource/Federated_States_of_Micronesia","micronesia","200"
"http://dbpedia.org/resource/The_Bahamas","bahamas","111"
"http://dbpedia.org/resource/Equatorial_Guinea","equatorial guinea","161"
"http://dbpedia.org/resource/Malawi","malawi","173"
"http://dbpedia.org/resource/Guatemala","guatemala","121"
"http://dbpedia.org/resource/Saudi_Arabia","saudi arabia","11"
"http://dbpedia.org/resource/Colombia","colombia","138"
"http://dbpedia.org/resource/Philippines","philippines","102"
"http://dbpedia.org/resource/Madagascar","madagascar","172"
"http://dbpedia.org/resource/East_Timor","east timor","97"
"http://dbpedia.org/resource/United_Kingdom","united kingdom","47"
"http://dbpedia.org/resource/Turkey","turkey","13"
"http://dbpedia.org/resource/Peru","peru","142"
"http://dbpedia.org/resource/Mexico","mexico","125"
"http://dbpedia.org/resource/Argentina","argentina","134"
"http://dbpedia.org/resource/New_Zealand","new zealand","203"
"http://dbpedia.org/resource/Tuvalu","tuvalu","210"
"http://dbpedia.org/resource/Palau","palau","205"
"http://dbpedia.org/resource/Grenada","grenada","120"
"http://dbpedia.org/resource/Ukraine","ukraine","76"
"http://dbpedia.org/resource/Bangladesh","bangladesh","87"
"http://dbpedia.org/resource/Estonia","estonia","58"
"http://dbpedia.org/resource/United_States","united states","108"
"http://dbpedia.org/resource/Northern_Mariana_Islands","northern mariana is","204"
"http://dbpedia.org/resource/North_Korea","north korea","84"
"http://dbpedia.org/resource/Burma","myanmar/burma","101"
"http://dbpedia.org/resource/Nauru","nauru","201"
"http://dbpedia.org/resource/Antigua_and_Barbuda","antigua/barbuda","110"
"http://dbpedia.org/resource/Angola","angola","147"
"http://dbpedia.org/resource/South_Korea","south korea","85"
"http://dbpedia.org/resource/South_Africa","africa","146"
"http://dbpedia.org/resource/Haiti","haiti","122"
"http://dbpedia.org/resource/Swaziland","swaziland","188"
