"http://dbpedia.org/resource/Don't_Rock_the_Jukebox_(song)","don't rock the jukebox","55"
"http://dbpedia.org/resource/Alone_(Heart_song)","alone","10"
"http://dbpedia.org/resource/Don't_You_(Forget_About_Me)","don't you forget about me","58"
"http://dbpedia.org/resource/Hard_to_Handle_(song)","hard to handle","83"
"http://dbpedia.org/resource/I_Will_Survive","i will survive","113"
"http://dbpedia.org/resource/Summer_Nights_(Grease_song)","summer nights","220"
"http://dbpedia.org/resource/Black_Velvet_(song)","black velvet","23"
"http://dbpedia.org/resource/Car_Wash_(song)","carwash","40"
"http://dbpedia.org/resource/Johnny_B._Goode","johnny b good","125"
"http://dbpedia.org/resource/I_Hate_Myself_for_Loving_You","i hate myself for lovin' you","102"
"http://dbpedia.org/resource/Who_Wouldn't_Wanna_Be_Me","who wouldn't wanna be me","261"
"http://dbpedia.org/resource/What_You_Need_(song)","what you need","257"
"http://dbpedia.org/resource/Bring_Me_to_Life","bring me to life","34"
"http://dbpedia.org/resource/Nothin'_but_a_Good_Time","nothing but a good time","170"
"http://dbpedia.org/resource/Lyin'_Eyes","lyin' eyes","152"
"http://dbpedia.org/resource/T-R-O-U-B-L-E_(song)","trouble","241"
"http://dbpedia.org/resource/Best_of_My_Love_(The_Emotions_song)","the best of my love","235"
"http://dbpedia.org/resource/Your_Love_(The_Outfield_song)","your love","277"
"http://dbpedia.org/resource/Dancing_Queen","dancing queen","52"
"http://dbpedia.org/resource/Pink_Houses","pink houses","180"
"http://dbpedia.org/resource/(You_Gotta)_Fight_for_Your_Right_(To_Party!)","fight for your right to party","65"
"http://dbpedia.org/resource/Folsom_Prison_Blues","folsom prison","67"
"http://dbpedia.org/resource/I_Want_You_to_Want_Me","i want you to want me","111"
"http://dbpedia.org/resource/Family_Tradition_(Hank_Williams,_Jr._song)","family tradition","63"
"http://dbpedia.org/resource/Plush_(song)","plush","183"
"http://dbpedia.org/resource/Ladies'_Night_(song)","ladies night","130"
"http://dbpedia.org/resource/Let's_Groove","let's groove tonight","140"
"http://dbpedia.org/resource/Poker_Face_(Lady_Gaga_song)","poker face","184"
"http://dbpedia.org/resource/Me_and_Bobby_McGee","me and bobby mcgee","156"
"http://dbpedia.org/resource/Summer_of_'69","summer of 69","221"
"http://dbpedia.org/resource/Heat_Wave_(Martha_and_the_Vandellas_song)","heatwave","87"
"http://dbpedia.org/resource/Sad_but_True","sad but true","197"
"http://dbpedia.org/resource/Ironic_(song)","ironic","121"
"http://dbpedia.org/resource/Last_Dance_(song)","last dance","133"
"http://dbpedia.org/resource/Twist_and_Shout","twist and shout","243"
"http://dbpedia.org/resource/Steamroller_Blues","steamroller blues","217"
"http://dbpedia.org/resource/SexyBack","sexy back","202"
"http://dbpedia.org/resource/Word_Up!_(song)","word up","264"
"http://dbpedia.org/resource/Breakdown_(Tom_Petty_and_the_Heartbreakers_song)","breakdown","32"
"http://dbpedia.org/resource/Hella_Good","hella good","88"
"http://dbpedia.org/resource/Come_Together","come together","47"
"http://dbpedia.org/resource/Use_Somebody","use somebody","248"
"http://dbpedia.org/resource/Good_Times_(Chic_song)","good times","79"
"http://dbpedia.org/resource/Le_Freak","le freak","136"
"http://dbpedia.org/resource/We_Are_the_Champions","we are the champions","255"
"http://dbpedia.org/resource/Wanted_Dead_or_Alive_(Bon_Jovi_song)","wanted dead or alive","253"
"http://dbpedia.org/resource/Shake_Your_Body_(Down_to_the_Ground)","shake your body down to the ground","203"
"http://dbpedia.org/resource/Hot_Blooded","hot blooded","95"
"http://dbpedia.org/resource/Y.M.C.A._(song)","ymca","267"
"http://dbpedia.org/resource/Mary_Jane's_Last_Dance","mary janes last dance","155"
"http://dbpedia.org/resource/Mustang_Sally_(song)","mustang sally","160"
"http://dbpedia.org/resource/Mr._Brightside","mr. brightside","158"
"http://dbpedia.org/resource/Somebody_to_Love_(Jefferson_Airplane_song)","somebody to love","213"
"http://dbpedia.org/resource/Free_Your_Mind_(song)","free your mind","70"
"http://dbpedia.org/resource/Give_Me_One_Reason","give me one reason","76"
"http://dbpedia.org/resource/I'm_the_Only_One","i'm the only one","116"
"http://dbpedia.org/resource/Since_I_Fell_for_You","since i fell for you","210"
"http://dbpedia.org/resource/Unchained_Melody","unchained melody","247"
"http://dbpedia.org/resource/Kerosene_(song)","kerosene","127"
"http://dbpedia.org/resource/Knock_on_Wood_(song)","knock on wood","129"
"http://dbpedia.org/resource/Brown_Eyed_Girl","browneyed girl","37"
"http://dbpedia.org/resource/Born_This_Way_(song)","born this way","30"
"http://dbpedia.org/resource/Workin'_Man_Blues","working man blues","266"
"http://dbpedia.org/resource/Don't_Stop_'til_You_Get_Enough","don't stop til you get enough","57"
"http://dbpedia.org/resource/Crazy_(Willie_Nelson_song)","crazy","48"
"http://dbpedia.org/resource/Crazy_Train","crazy train","49"
"http://dbpedia.org/resource/Soul_Man_(song)","soul man","215"
"http://dbpedia.org/resource/Heartbreaker_(Pat_Benatar_song)","heartbreaker","86"
"http://dbpedia.org/resource/My_Sharona","my sharona","163"
"http://dbpedia.org/resource/Bless_the_Broken_Road","bless the broken road","25"
"http://dbpedia.org/resource/She's_Country","she's country","206"
"http://dbpedia.org/resource/Need_You_Now_(song)","need you now","167"
"http://dbpedia.org/resource/You've_Lost_That_Lovin'_Feelin'","you've lost that lovin' feelin","276"
"http://dbpedia.org/resource/Harder_to_Breathe","harder to breath","84"
"http://dbpedia.org/resource/Love_Story_(Taylor_Swift_song)","love story","149"
"http://dbpedia.org/resource/Shout_(The_Isley_Brothers_song)","shout","208"
"http://dbpedia.org/resource/Blue_Bayou","blue bayou","27"
"http://dbpedia.org/resource/The_Fireman_(song)","the fireman","237"
"http://dbpedia.org/resource/Jessie's_Girl","jessie's girl","124"
"http://dbpedia.org/resource/Brick_House_(song)","brickhouse","33"
"http://dbpedia.org/resource/Raise_Your_Glass","raise your glass","187"
"http://dbpedia.org/resource/Black_Horse_and_the_Cherry_Tree","black horse and a cherry tree","22"
"http://dbpedia.org/resource/Walk_This_Way","walk this way","250"
"http://dbpedia.org/resource/Rebel_Yell_(song)","rebel yell","188"
"http://dbpedia.org/resource/Our_Song_(Taylor_Swift_song)","our song","176"
"http://dbpedia.org/resource/Ain't_No_Sunshine","ain't no sunshine","5"
"http://dbpedia.org/resource/Let's_Stay_Together_(song)","let's stay together","141"
"http://dbpedia.org/resource/867-5309/Jenny","867-5309 (jenny)","2"
"http://dbpedia.org/resource/I_Walk_the_Line","i walk the line","109"
"http://dbpedia.org/resource/Hound_Dog_(song)","hound dog","97"
"http://dbpedia.org/resource/I_Heard_It_Through_the_Grapevine","i heard it through the grapevine","104"
"http://dbpedia.org/resource/Brown_Sugar_(song)","brown sugar","36"
"http://dbpedia.org/resource/Should_I_Stay_or_Should_I_Go","should i stay or should i go","207"
"http://dbpedia.org/resource/I'm_Yours_(Jason_Mraz_song)","i'm yours","117"
"http://dbpedia.org/resource/Let's_Get_It_On","let's get it on","138"
"http://dbpedia.org/resource/I_Gotta_Feeling","i gotta feeling","101"
"http://dbpedia.org/resource/Pour_Some_Sugar_on_Me","pour some sugar on me","185"
"http://dbpedia.org/resource/Paralyzer","paralyzer","177"
"http://dbpedia.org/resource/Sweet_Caroline","sweet caroline","225"
"http://dbpedia.org/resource/Hot_n_Cold","hot and cold","94"
"http://dbpedia.org/resource/Superstition_(song)","superstitious","223"
"http://dbpedia.org/resource/My_Girl_(The_Temptations_song)","my girl","161"
"http://dbpedia.org/resource/I_Like_It,_I_Love_It","i like it i love it","107"
"http://dbpedia.org/resource/Bad_Company_(song)","bad company","15"
"http://dbpedia.org/resource/Great_Balls_of_Fire","great balls of fire","81"
"http://dbpedia.org/resource/Hurts_So_Good","hurts so good","99"
"http://dbpedia.org/resource/Any_Way_You_Want_It","anyway you want it","13"
"http://dbpedia.org/resource/Save_a_Horse_(Ride_a_Cowboy)","save a horse ride a cowboy","199"
"http://dbpedia.org/resource/Dancing_in_the_Street","dancin in the streets","51"
"http://dbpedia.org/resource/New_Sensation","new sensation","168"
"http://dbpedia.org/resource/Chicken_Fried","chicken fried","44"
"http://dbpedia.org/resource/Celebration_(Kool_&_the_Gang_song)","celebration","41"
"http://dbpedia.org/resource/All_Summer_Long_(Kid_Rock_song)","all summer long","8"
"http://dbpedia.org/resource/You_Give_Love_a_Bad_Name_(song)","you give love a bad name","269"
"http://dbpedia.org/resource/Rock_and_Roll_(Led_Zeppelin_song)","rock and roll","191"
"http://dbpedia.org/resource/Ice_Ice_Baby","ice, ice baby","118"
"http://dbpedia.org/resource/Just_Dance_(song)","just dance","126"
"http://dbpedia.org/resource/(You_Make_Me_Feel_Like)_A_Natural_Woman","natural woman","166"
"http://dbpedia.org/resource/(Sittin'_On)_The_Dock_of_the_Bay","dock of the bay","54"
"http://dbpedia.org/resource/Rolling_in_the_Deep","rolling in the deep","195"
"http://dbpedia.org/resource/Easy_(Commodores_song)","easy","61"
"http://dbpedia.org/resource/My_Way","my way","164"
"http://dbpedia.org/resource/Rockstar_(Nickelback_song)","rockstar","193"
"http://dbpedia.org/resource/We_Will_Rock_You","we will rock you","256"
"http://dbpedia.org/resource/Evolution_(Journey_album)","lovin', touchin', squeezin'","150"
"http://dbpedia.org/resource/One_Way_or_Another","one way or another","174"
"http://dbpedia.org/resource/If_You_Could_Only_See","if you could only see","119"
"http://dbpedia.org/resource/Lights_(Journey_song)","lights","143"
"http://dbpedia.org/resource/Desperado_(song)","desperado","53"
"http://dbpedia.org/resource/Born_to_Be_Wild","born to be wild","31"
"http://dbpedia.org/resource/(Shake,_Shake,_Shake)_Shake_Your_Booty","shake, shake, shake","204"
"http://dbpedia.org/resource/Something_More_(Sugarland_song)","something more","214"
"http://dbpedia.org/resource/Old_Time_Rock_and_Roll","old time rock and roll","171"
"http://dbpedia.org/resource/I_Want_You_Back","i want you back","110"
"http://dbpedia.org/resource/Hey_Jude","hey jude","91"
"http://dbpedia.org/resource/Lady_Marmalade","lady marmelade","131"
"http://dbpedia.org/resource/You_Really_Got_Me","you really got me","272"
"http://dbpedia.org/resource/Separate_Ways_(Worlds_Apart)","separate ways","200"
"http://dbpedia.org/resource/Don't_Stop_the_Music_(Rihanna_song)","please don't stop the music","182"
"http://dbpedia.org/resource/Shut_Up_and_Drive_(Rihanna_song)","shut up and drive","209"
"http://dbpedia.org/resource/Landslide_(song)","landslide","132"
"http://dbpedia.org/resource/Open_Arms_(Journey_song)","open arms","175"
"http://dbpedia.org/resource/Sweet_Emotion","sweet emotion","227"
"http://dbpedia.org/resource/If_I_Ain't_Got_You","ain't got you","4"
"http://dbpedia.org/resource/Black_Cat_(song)","black cat","20"
"http://dbpedia.org/resource/Don't_Stop_Believin'","don't stop believin'","56"
"http://dbpedia.org/resource/Before_He_Cheats","before he cheats","18"
"http://dbpedia.org/resource/Respect_(song)","respect","190"
"http://dbpedia.org/resource/Got_to_Be_Real","got to be real","80"
"http://dbpedia.org/resource/Centerfold_(song)","centerfold","42"
"http://dbpedia.org/resource/Fever_(Little_Willie_John_song)","fever","64"
"http://dbpedia.org/resource/Here_I_Go_Again","here i go again","90"
"http://dbpedia.org/resource/September_(Earth,_Wind_&_Fire_song)","september","201"
"http://dbpedia.org/resource/A_Broken_Wing","broken wing","35"
"http://dbpedia.org/resource/Hot_Stuff_(Donna_Summer_song)","hotstuff","96"
"http://dbpedia.org/resource/Single_Ladies_(Put_a_Ring_on_It)","all the single ladies","9"
"http://dbpedia.org/resource/My_Own_Worst_Enemy_(song)","my own worst enemy","162"
"http://dbpedia.org/resource/All_My_Ex's_Live_in_Texas","all my ex's live in texas","7"
"http://dbpedia.org/resource/Call_Me_(Blondie_song)","call me","38"
"http://dbpedia.org/resource/American_Idiot_(song)","american idiot","11"
"http://dbpedia.org/resource/Livin'_on_a_Prayer","living on a prayer","146"
"http://dbpedia.org/resource/American_Pie_(song)","american pie","12"
"http://dbpedia.org/resource/Mercy_(Duffy_song)","mercy","157"
"http://dbpedia.org/resource/Little_White_Church","little white church","145"
"http://dbpedia.org/resource/I_Wish_(Stevie_Wonder_song)","i wish","114"
"http://dbpedia.org/resource/Whole_Lotta_Love","whole lotta love","262"
"http://dbpedia.org/resource/You're_the_One_That_I_Want","you're the one that i want","275"
"http://dbpedia.org/resource/Blame_It_on_Your_Heart","blame it on your heart","24"
"http://dbpedia.org/resource/In_Dreams_(song)","dreams","60"
"http://dbpedia.org/resource/Lump_(song)","lump","151"
"http://dbpedia.org/resource/Signed,_Sealed,_Delivered_I'm_Yours","singed seal delivered","212"
"http://dbpedia.org/resource/99_Luftballons","99 balloons","3"
"http://dbpedia.org/resource/Jailhouse_Rock_(song)","jailhouse rock","123"
"http://dbpedia.org/resource/My_Wish","my wish","165"
"http://dbpedia.org/resource/Gimme_Three_Steps","give me three steps","78"
"http://dbpedia.org/resource/Boom_Boom_Pow","boom boom pow","29"
"http://dbpedia.org/resource/Bad_Girls_(Donna_Summer_song)","bad girls","16"
"http://dbpedia.org/resource/Gunpowder_&_Lead","gunpowder and lead","82"
"http://dbpedia.org/resource/Fishin'_in_the_Dark","fishin' in the dark","66"
