course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
555340,Play Piano in 30 Days! - Start Playing NOW!,https://www.udemy.com/flyingstart/,0,5188,410,58,All Levels,0.14,3,2015-07-26T18:08:47Z,Musical Instruments
574974,The Complete Piano Course - Master The Piano,https://www.udemy.com/the-complete-piano-course/,95,4982,276,240,All Levels,0.14,23,2015-08-20T21:25:34Z,Musical Instruments
1105794,Piano Music Theory (Back To Basics) by JFilt,https://www.udemy.com/piano-music-theory-back-to-basics-by-jfilt/,0,4967,308,12,Beginner Level,0.14,0.5,2017-02-13T23:03:35Z,Musical Instruments
1229488,Learn to play your favorite guitar songs by ear,https://www.udemy.com/play-by-ear/,50,4733,11,15,Beginner Level,0.14,1.5,2017-05-27T00:12:52Z,Musical Instruments
566678,Learn 4 Chords and Play Thousands of Songs!,https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/,20,4560,177,22,All Levels,0.14,1.5,2015-08-17T19:01:04Z,Musical Instruments
501412,Play Piano by Ear Today! SuperCourse,https://www.udemy.com/play-piano-by-ear-today-supercourse/,60,4557,21,77,All Levels,0.14,5.5,2016-01-05T22:39:04Z,Musical Instruments
696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",https://www.udemy.com/nationalguitaracademy/,0,4529,193,7,All Levels,0.14,0.6,2015-12-21T18:50:50Z,Musical Instruments
286070,5 lecciones que todo guitarrista debe tomar,https://www.udemy.com/5-lecciones-que-todo-guitarrista-debe-tomar/,0,4452,263,14,All Levels,0.14,1,2014-08-23T05:08:14Z,Musical Instruments
681692,Guitar Super System Level 2,https://www.udemy.com/guitarsupersystemlevel2/,50,4192,128,34,All Levels,0.14,1.5,2015-11-30T21:49:37Z,Musical Instruments
206088,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,https://www.udemy.com/total-fretboard-mastery/,200,4133,173,224,All Levels,0.14,28.5,2014-05-19T00:26:06Z,Musical Instruments
687248,3 step formula for playing guitar by ear,https://www.udemy.com/3-step-formula-for-playing-guitar-by-ear/,25,3937,54,20,Beginner Level,0.14,1.5,2015-12-03T21:26:09Z,Musical Instruments
955914,A beginner`s guide to fingerpicking and strumming guitar',https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/,0,3481,29,20,All Levels,0.14,2,2016-09-13T21:51:59Z,Musical Instruments
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,https://www.udemy.com/pianoforsingersongwriters/,100,3371,175,42,Beginner Level,0.14,3,2015-11-12T01:10:55Z,Musical Instruments
762374,Guitar Lessons - String Bending And Vibrato Essentials,https://www.udemy.com/guitar-lessons-string-bending-and-vibrato-essentials/,0,3325,28,5,All Levels,0.14,1,2016-02-15T17:04:24Z,Musical Instruments
648506,Blues Guitar Fundamentals,https://www.udemy.com/blues-guitar/,50,3312,107,21,Beginner Level,0.14,1.5,2016-06-27T23:12:31Z,Musical Instruments
666322,Learn to Play Piano From a Concert Pianist - For Beginners,https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/,200,3206,18,17,Intermediate Level,0.11,1,2015-11-22T18:38:28Z,Musical Instruments
198660,Tenor Banjo for Absolute Beginners,https://www.udemy.com/tenor-banjo-for-absolute-beginners/,0,3167,161,34,Beginner Level,0.11,0.6166666667,2014-07-19T10:32:00Z,Musical Instruments
385684,Guitar Kick Start,https://www.udemy.com/guitar-kick-start/,0,3160,47,22,All Levels,0.11,1,2015-03-19T21:16:32Z,Musical Instruments
1029440,Modern Rock Guitar Techniques,https://www.udemy.com/modern-rock-guitar-techniques/,50,3157,375,32,Beginner Level,0.11,3,2016-12-08T16:21:16Z,Musical Instruments
1098994,Fun Ukulele Strumming Course,https://www.udemy.com/fun-ukulele-strumming-course/,45,3141,10,15,Beginner Level,0.11,1,2017-02-02T18:41:15Z,Musical Instruments
288942,#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,https://www.udemy.com/magic-of-eb-key-12-piano-tips-to-play-open-10-ballad-feel/,35,3137,18,68,Beginner Level,0.11,1.5,2014-09-18T05:07:05Z,Musical Instruments
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,75,3122,6,80,Beginner Level,0.11,4,2013-10-27T15:18:29Z,Musical Instruments
1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,https://www.udemy.com/3-fingerstyle-guitar-techniques-you-need-to-know/,0,3042,40,13,All Levels,0.11,0.5666666667,2016-12-13T16:13:47Z,Musical Instruments
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,https://www.udemy.com/10-beginner-chord-progressions-/,55,3013,15,28,All Levels,0.11,1.5,2015-06-14T19:04:21Z,Musical Instruments
521440,The Essentials of Acoustic Guitar Strumming Patterns,https://www.udemy.com/strumming-mastery/,0,2995,51,19,Beginner Level,0.11,1,2015-07-01T22:48:40Z,Musical Instruments
476988,Guitar - Blues Guitar for Beginners,https://www.udemy.com/beginner-blues-guitar/,45,2795,26,25,All Levels,0.11,1,2015-05-22T20:01:12Z,Musical Instruments
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/,50,2788,52,41,Expert Level,0.11,1.5,2015-07-01T21:34:49Z,Musical Instruments
983418,The Allman Brothers Guitar Roots And Techniques,https://www.udemy.com/allmanbrothersguitar/,75,2692,29,14,Beginner Level,0.11,1.5,2016-10-29T21:58:01Z,Musical Instruments
749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,https://www.udemy.com/absolute-beginners-30-day-guitar-challenge/,20,2686,10,32,Beginner Level,0.11,6,2016-02-02T19:37:04Z,Musical Instruments
20387,Guitar Insanity Workout - Eatmystrings!,https://www.udemy.com/eatmystrings-guitar-insanity-workout/,50,2673,17,29,Beginner Level,0.11,2.5,2012-07-06T21:33:05Z,Musical Instruments
806638,Blues Master - Beginner's Techniques Piano Course,https://www.udemy.com/blues-master-basic-techniques-piano-course/,0,2618,41,16,Beginner Level,0.11,1.5,2016-03-29T00:12:41Z,Musical Instruments
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,https://www.udemy.com/8020guitar/,0,2610,28,24,Beginner Level,0.11,3.5,2016-04-20T15:48:09Z,Musical Instruments
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",https://www.udemy.com/beginners-guitar-tuning-strumming-and-chords/,0,2577,30,6,All Levels,0.11,0.6166666667,2015-07-03T19:07:11Z,Musical Instruments
873386,Guitar Lessons: The Essential Beginner & Intermediate Course,https://www.udemy.com/guitar-lessons-the-essential-beginner-intermediate-course/,0,2566,39,23,All Levels,0.11,2,2016-06-10T18:18:36Z,Musical Instruments
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,95,2558,19,16,All Levels,0.11,3,2016-10-19T03:26:29Z,Musical Instruments
138228,Get great playing HARMONICA - a fun new leisure time hobby !,https://www.udemy.com/benhewlettharmonicatuitionb1/,35,2543,44,17,Beginner Level,0.11,2,2014-02-12T17:15:13Z,Musical Instruments
647338,How To Make Money With A Cover Band,https://www.udemy.com/coverband/,50,2498,12,25,All Levels,0.11,3.5,2017-03-30T22:39:31Z,Musical Instruments
422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,95,2415,16,115,All Levels,0.11,2.5,2015-02-17T18:46:37Z,Musical Instruments
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,50,2358,3,26,All Levels,0.11,1,2016-03-31T18:31:08Z,Musical Instruments
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,https://www.udemy.com/just-chords-piano/,85,2357,15,53,Beginner Level,0.11,5,2013-05-02T11:38:58Z,Musical Instruments
311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/,45,2346,11,14,Intermediate Level,0.12,0.65,2014-10-08T22:07:46Z,Musical Instruments
1116196,Essential Theory and Technique for Guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,0,2285,34,22,Beginner Level,0.76,2,2017-02-25T00:24:16Z,Musical Instruments
659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,https://www.udemy.com/piano-runs-fills-2-play-rolling-cascading-runs-for-intro/,70,2164,10,30,Beginner Level,0.47,1,2015-11-04T21:02:58Z,Musical Instruments
1003568,Master Class # 11:  Play Piano Techniques Learn Piano 1 to10,https://www.udemy.com/learn-piano-11-play-piano-techniques-master-class-1-to10/,95,2164,10,113,Beginner Level,0.73,2,2016-11-07T14:54:19Z,Musical Instruments
515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,https://www.udemy.com/12-must-know-strumming-patterns/,50,2154,40,16,Beginner Level,0.69,1,2015-07-06T23:16:45Z,Musical Instruments
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",https://www.udemy.com/learn-guitar-the-right-way/,150,2102,33,99,Beginner Level,0.96,9,2017-02-25T00:22:55Z,Musical Instruments
961630,Beginner Guitar Quick-Start Course,https://www.udemy.com/learn-guitar-in-30-minutes/,0,2084,20,7,Beginner Level,0.03,1,2016-09-28T00:11:43Z,Musical Instruments
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,https://www.udemy.com/classic-ccr-style/,50,2045,8,24,Beginner Level,0.36,2,2016-08-25T19:22:05Z,Musical Instruments
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,95,2026,3,62,Beginner Level,0.2,2.5,2017-03-09T16:25:04Z,Musical Instruments
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,65,2015,3,21,Beginner Level,0.35,0.7333333333,2017-03-08T17:53:36Z,Musical Instruments
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,65,2015,2,25,All Levels,0.95,1,2017-03-08T18:09:32Z,Musical Instruments
551170,Your First Course on Piano,https://www.udemy.com/introduction-to-piano-and-music/,70,2002,34,33,All Levels,0.38,4,2015-07-16T17:07:49Z,Musical Instruments
1111630,Learn to play the piano or keyboard from scratch,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,145,1987,11,161,Beginner Level,0.85,14,2017-05-31T18:38:06Z,Musical Instruments
646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,https://www.udemy.com/playing-piano-i-play-chords-and-popular-pieces/,100,1987,7,43,All Levels,0.83,3,2016-02-01T02:17:42Z,Musical Instruments
778682,Gitarre spielen wie die Profis,https://www.udemy.com/gitarrenakkordespielenwiedieprofis/,20,1981,28,38,All Levels,0.94,2,2016-03-21T17:32:24Z,Musical Instruments
353224,The Best Beginner Guitar Course Ever,https://www.udemy.com/the-best-beginner-guitar-course-ever/,50,1976,252,16,Beginner Level,0.76,1,2014-11-25T16:20:58Z,Musical Instruments
17922,Play Ukulele Now,https://www.udemy.com/play-ukulele/,30,1951,88,78,Expert Level,0.8,5,2012-06-02T21:40:53Z,Musical Instruments
829616,Aprendiendo Piano: Ejercicios de calentamiento,https://www.udemy.com/aprendiendo-piano-ejercicios-de-calentamiento/,0,1876,109,11,Beginner Level,0.11,0.55,2016-04-27T17:58:22Z,Musical Instruments
132570,Basic Piano Hymn Playing,https://www.udemy.com/basic-piano-hymn-playing/,20,1842,21,28,All Levels,0.12,1.5,2013-12-12T07:09:21Z,Musical Instruments
260900,Quick & Easy Piano Chords: Play more songs with more chords,https://www.udemy.com/quick-and-easy-piano-chords/,55,1818,4,90,Beginner Level,0.52,2.5,2014-07-17T10:12:32Z,Musical Instruments
777650,Drumming for Beginners - Simple Way To Learn How To Drum,https://www.udemy.com/drumming-for-beginners-learn-how-to-drum-course/,20,1814,28,22,Beginner Level,0.11,2,2016-03-02T18:06:21Z,Musical Instruments
658816,Learn How to Improvise on Guitar in 30 Days,https://www.udemy.com/learn-how-to-improvise-on-guitar/,200,1788,89,33,All Levels,0.47,6,2016-10-25T20:21:51Z,Musical Instruments
637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,https://www.udemy.com/piano-playing-beggining-the-journey/,50,1732,6,34,Beginner Level,0.88,2,2015-10-16T18:07:12Z,Musical Instruments
326428,Learn Piano Scales: Play any song in any key! Like Pro's do,https://www.udemy.com/learn-piano-scales/,50,1720,9,26,Beginner Level,0.07,2.5,2014-10-29T09:56:10Z,Musical Instruments
993510,Piano Technique Exercises Vol.1,https://www.udemy.com/piano-skills-improve-your-piano-technique/,50,1674,4,24,Intermediate Level,0.81,1,2017-01-25T14:41:57Z,Musical Instruments
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,40,1638,3,17,Intermediate Level,0.94,1.5,2016-06-28T15:36:21Z,Musical Instruments
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,https://www.udemy.com/piano-tutorial-ludovico-einaudi-una-mattina/,0,1631,23,6,All Levels,0.26,0.7333333333,2015-11-23T18:07:41Z,Musical Instruments
1217408,Drums for Beginners,https://www.udemy.com/drums-for-beginner/,0,1618,4,15,All Levels,0.55,3,2017-06-19T20:58:55Z,Musical Instruments
396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",https://www.udemy.com/bassguitar/,100,1605,19,52,All Levels,0.96,2,2015-02-13T03:27:03Z,Musical Instruments
1010274,Drumming Accelerator: How To Get The Best Start Possible,https://www.udemy.com/drummingaccelerator/,200,1594,4,34,Beginner Level,0.11,1.5,2017-04-18T16:33:28Z,Musical Instruments
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,75,1593,1,41,Beginner Level,0.47,1,2017-04-12T19:06:34Z,Musical Instruments
195576,Learn To Play The Drums Without A Drum Kit,https://www.udemy.com/learn-to-play-the-drums-without-a-drum-kit/,25,1589,52,39,All Levels,0.89,2,2014-06-27T21:54:58Z,Musical Instruments
242382,Learn Beethoven's Fur Elise on Piano,https://www.udemy.com/furelise/,20,1582,11,6,All Levels,0.1,0.4833333333,2014-06-13T00:34:26Z,Musical Instruments
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,https://www.udemy.com/beginner-electric-guitar/,50,1548,10,20,Beginner Level,0.28,2,2015-09-24T17:38:55Z,Musical Instruments
995562,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/,50,1541,14,42,All Levels,0.89,1,2016-10-29T14:56:51Z,Musical Instruments
464844,Discover Classical Guitar Level 1,https://www.udemy.com/discover-classical-guitar-level-1/,25,1513,38,19,Beginner Level,0.88,1.5,2015-06-21T20:31:22Z,Musical Instruments
104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,50,1504,15,14,All Levels,0.71,0.6833333333,2013-10-15T18:13:46Z,Musical Instruments
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,https://www.udemy.com/zero-to-guitar-fingerpicking/,50,1495,26,36,All Levels,0.78,2.5,2016-12-28T03:33:30Z,Musical Instruments
631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,80,1474,10,102,Beginner Level,0.43,2,2015-10-20T22:41:19Z,Musical Instruments
801486,Playing Piano:  Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,150,1472,4,24,Beginner Level,0.3,1.5,2016-03-31T17:24:49Z,Musical Instruments
917432,The Professional Bass Masterclass,https://www.udemy.com/the-professional-bass-masterclass/,200,1449,136,88,All Levels,0.68,7,2016-10-24T18:22:57Z,Musical Instruments
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,120,1424,71,16,All Levels,0.48,1.5,2014-12-28T22:17:41Z,Musical Instruments
1041176,Fun Beginner Ukulele Course,https://www.udemy.com/beginner-ukulele/,55,1409,41,17,Intermediate Level,0.69,1.5,2016-12-21T00:56:03Z,Musical Instruments
384928,101 Blues riffs - learn how the harmonica superstars do it,https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,200,1350,65,55,All Levels,0.55,6.5,2015-01-04T21:14:31Z,Musical Instruments
710420,Step by Step Tabla Course- Indian Drums,https://www.udemy.com/indian-classical-tabla/,20,1337,17,21,All Levels,0.4,1,2016-01-18T18:17:05Z,Musical Instruments
640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,30,1337,5,18,All Levels,0.55,1.5,2015-10-16T20:34:11Z,Musical Instruments
902474,CAGED Pentatonic System for Guitar - Level 1,https://www.udemy.com/caged-system-guitar-level-1/,45,1329,52,35,Beginner Level,0.96,1.5,2016-07-28T03:33:36Z,Musical Instruments
455054,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,30,1327,11,13,Intermediate Level,0.96,1.5,2015-03-29T21:57:12Z,Musical Instruments
830568,5 Exotic Guitar Scales and How to Use Them Effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,50,1319,101,21,All Levels,0.15,1,2016-08-09T17:21:24Z,Musical Instruments
535650,Accelerate Your Guitar Learning With Metal Techniques,https://www.udemy.com/learn-metal-guitar-techniques/,20,1305,25,68,Beginner Level,0.32,6.5,2015-08-18T20:00:20Z,Musical Instruments
101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,20,1297,12,9,Beginner Level,0.99,2.5,2013-10-13T09:01:34Z,Musical Instruments
648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/,80,1284,6,99,Beginner Level,0.96,2,2015-10-26T21:28:49Z,Musical Instruments
112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,125,1284,136,40,All Levels,0.78,12.5,2013-11-28T08:54:00Z,Musical Instruments
606494,The 80/20 Beginner Guitar Course,https://www.udemy.com/the-8020-beginner-guitar-course/,50,1269,27,51,All Levels,0.88,3,2016-04-28T18:21:33Z,Musical Instruments
660460,Piano for Complete Beginners: Learn your first song today!,https://www.udemy.com/playing-piano-for-complete-beginners/,40,1268,10,30,Beginner Level,0.75,1,2015-11-10T20:37:08Z,Musical Instruments
1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/,50,1249,6,69,All Levels,0.34,1.5,2016-11-14T19:17:21Z,Musical Instruments
27681,Piano Improvisation from Day One,https://www.udemy.com/piano-improvisation-from-day-one/,20,1249,37,21,Beginner Level,0.19,3,2013-03-01T07:39:22Z,Musical Instruments
42251,Blues and Advanced Guitar Lessons,https://www.udemy.com/blues-and-advanced-guitar-lessons/,85,1235,46,131,Beginner Level,0.01,7.5,2013-06-10T16:25:30Z,Musical Instruments
692658,Easy to play Christmas Songs for Guitar,https://www.udemy.com/howtoplaychristmassongsontheguitar/,100,1229,8,11,Intermediate Level,0.15,0.5,2015-12-12T00:29:50Z,Musical Instruments
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,60,1227,2,26,Beginner Level,0.57,0.6333333333,2016-10-25T18:48:51Z,Musical Instruments
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),https://www.udemy.com/12-chords-to-jam-with/,20,1224,19,20,All Levels,0.34,1,2015-07-10T19:53:56Z,Musical Instruments
902476,CAGED Pentatonic System for Guitar - Level 3,https://www.udemy.com/caged-country-guitar/,45,1224,17,32,Intermediate Level,0.72,1.5,2016-09-28T03:04:52Z,Musical Instruments
920194,CAGED Pentatonic System for Guitar - Level 2,https://www.udemy.com/caged-system-guitar-level-2/,45,1220,13,26,Beginner Level,0.34,1.5,2016-08-26T16:15:07Z,Musical Instruments
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,https://www.udemy.com/saxophone-a-beginners-guide/,50,1213,158,77,Beginner Level,0.55,5,2014-03-03T19:36:23Z,Musical Instruments
997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/,50,1204,8,56,Beginner Level,0.78,1.5,2016-10-30T16:24:37Z,Musical Instruments
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,https://www.udemy.com/fretboard-mastery/,55,1203,26,10,All Levels,0.76,1,2015-10-12T18:25:15Z,Musical Instruments
972704,How to play Contemporary Piano,https://www.udemy.com/how-to-play-contemporary-piano/,25,1200,35,10,Beginner Level,0.26,0.6,2016-10-04T13:59:25Z,Musical Instruments
40495,World's Fastest Piano Method - The Piano Revolution!,https://www.udemy.com/decplay-the-fastest-way-to-learn-piano/,95,1199,58,31,Intermediate Level,0.33,2,2013-02-18T20:31:06Z,Musical Instruments
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,50,1194,9,29,All Levels,0.53,2,2017-05-02T05:12:51Z,Musical Instruments
647336,Country Guitar Fundamentals,https://www.udemy.com/country-guitar-fundamentals/,50,1174,39,23,Beginner Level,0.68,1.5,2016-12-23T22:52:59Z,Musical Instruments
