location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Antigua and Barbuda,2021-06-06,Oxford/AstraZeneca,https://covid19.gov.ag,55578,34084,21494,
Antigua and Barbuda,2021-06-07,Oxford/AstraZeneca,https://covid19.gov.ag,57264,34368,22896,
Antigua and Barbuda,2021-06-09,Oxford/AstraZeneca,https://covid19.gov.ag,58074,34644,23430,
Antigua and Barbuda,2021-06-12,Oxford/AstraZeneca,https://covid19.gov.ag,58727,34883,23844,
Antigua and Barbuda,2021-06-15,Oxford/AstraZeneca,https://covid19.gov.ag,59582,35257,24325,
Antigua and Barbuda,2021-06-17,Oxford/AstraZeneca,https://covid19.gov.ag,62204,35611,26593,
Antigua and Barbuda,2021-06-20,Oxford/AstraZeneca,https://covid19.gov.ag,62809,35768,27041,
Antigua and Barbuda,2021-06-29,Oxford/AstraZeneca,https://covid19.gov.ag,63995,36432,27563,
Antigua and Barbuda,2021-07-01,Oxford/AstraZeneca,https://covid19.gov.ag,64455,36583,27872,
Antigua and Barbuda,2021-07-04,Oxford/AstraZeneca,https://covid19.gov.ag,64696,36692,28004,
Antigua and Barbuda,2021-07-06,Oxford/AstraZeneca,https://covid19.gov.ag,64823,36749,28074,
Antigua and Barbuda,2021-07-08,Oxford/AstraZeneca,https://covid19.gov.ag,65077,36826,28251,
Antigua and Barbuda,2021-07-09,Oxford/AstraZeneca,https://covid19.gov.ag,65337,36908,28429,
Antigua and Barbuda,2021-07-13,Oxford/AstraZeneca,https://covid19.gov.ag,65656,37045,28611,
Antigua and Barbuda,2021-07-15,Oxford/AstraZeneca,https://covid19.gov.ag,65757,37092,28665,
Antigua and Barbuda,2021-07-18,Oxford/AstraZeneca,https://covid19.gov.ag,66124,37316,28808,
Antigua and Barbuda,2021-07-20,Oxford/AstraZeneca,https://covid19.gov.ag,66408,37448,28960,
Antigua and Barbuda,2021-07-21,Oxford/AstraZeneca,https://covid19.gov.ag,66522,37498,29024,
Antigua and Barbuda,2021-07-22,Oxford/AstraZeneca,https://covid19.gov.ag,67847,37555,30292,
Antigua and Barbuda,2021-07-25,Oxford/AstraZeneca,https://covid19.gov.ag,68271,37841,30430,
Antigua and Barbuda,2021-07-28,Oxford/AstraZeneca,https://covid19.gov.ag,68715,38067,30648,
Antigua and Barbuda,2021-07-29,Oxford/AstraZeneca,https://covid19.gov.ag,68850,38146,30704,
Antigua and Barbuda,2021-08-02,Oxford/AstraZeneca,https://covid19.gov.ag,69290,38362,30928,
Antigua and Barbuda,2021-08-04,Oxford/AstraZeneca,https://covid19.gov.ag,69518,38462,31056,
Antigua and Barbuda,2021-08-07,Oxford/AstraZeneca,https://covid19.gov.ag,69903,38605,31298,
Antigua and Barbuda,2021-08-10,Oxford/AstraZeneca,https://covid19.gov.ag,70019,38605,31414,
Antigua and Barbuda,2021-08-14,Oxford/AstraZeneca,https://covid19.gov.ag,71065,39039,32026,
Antigua and Barbuda,2021-08-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,71434,39186,32248,
Antigua and Barbuda,2021-08-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,71600,39230,32370,
Antigua and Barbuda,2021-08-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,72282,39466,32816,
Antigua and Barbuda,2021-08-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,72902,39808,33094,
Antigua and Barbuda,2021-08-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,73700,40309,33391,
Antigua and Barbuda,2021-08-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,74637,40795,33842,
Antigua and Barbuda,2021-08-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,75069,41061,34008,
Antigua and Barbuda,2021-09-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,77997,42938,35059,
Antigua and Barbuda,2021-09-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,79390,43681,35709,
Antigua and Barbuda,2021-09-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,79922,43949,35973,
Antigua and Barbuda,2021-09-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,81915,45099,36816,
Antigua and Barbuda,2021-09-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,89252,48580,40672,
Antigua and Barbuda,2021-09-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,93318,51148,42170,
Antigua and Barbuda,2021-10-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,96160,53171,42989,
Antigua and Barbuda,2021-10-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,97384,53736,43648,
Antigua and Barbuda,2021-10-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,97831,53958,43873,
Antigua and Barbuda,2021-10-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,98840,54435,44405,
Antigua and Barbuda,2021-10-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,99846,54758,45088,
Antigua and Barbuda,2021-10-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,101390,55103,46287,
Antigua and Barbuda,2021-10-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,102834,55536,47298,
Antigua and Barbuda,2021-10-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,104500,55703,48797,
Antigua and Barbuda,2021-10-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,105502,55942,49560,
Antigua and Barbuda,2021-10-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,106387,56269,50118,
Antigua and Barbuda,2021-11-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,108001,57058,50943,
Antigua and Barbuda,2021-11-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,111186,58497,52689,
Antigua and Barbuda,2021-11-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,115487,60789,54698,
Antigua and Barbuda,2021-11-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,116527,61097,55430,
Antigua and Barbuda,2021-11-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,117072,61271,55801,
Antigua and Barbuda,2021-11-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,117637,61418,56219,
Antigua and Barbuda,2021-12-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,118651,,56989,
Antigua and Barbuda,2021-12-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,118765,61420,57345,
Antigua and Barbuda,2021-12-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,119809,61921,57888,
Antigua and Barbuda,2021-12-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,120657,62154,58503,
Antigua and Barbuda,2021-12-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,120786,62283,58503,
Antigua and Barbuda,2021-12-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,121146,62283,58863,
Antigua and Barbuda,2022-01-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,121415,62361,59054,
Antigua and Barbuda,2022-01-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,122215,62743,59472,
Antigua and Barbuda,2022-01-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,123555,63197,60358,
Antigua and Barbuda,2022-02-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,123736,63244,60492,
Antigua and Barbuda,2022-02-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,124455,63492,60963,
Antigua and Barbuda,2022-02-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,124726,63582,61144,
Antigua and Barbuda,2022-03-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,125031,63704,61327,
Antigua and Barbuda,2022-03-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,125386,63836,61550,
Antigua and Barbuda,2022-03-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,125605,63918,61687,
Antigua and Barbuda,2022-05-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,125877,63995,61882,
Antigua and Barbuda,2022-06-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,126122,64091,62031,
Antigua and Barbuda,2022-08-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",https://covid19.gov.ag,128267,64091,,
Antigua and Barbuda,2022-09-16,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://covid19.who.int/,136512,64290,62384,9838
